Time,Displacement,Force
"2.1400","0.0344","-0.0089"
"2.1600","0.0348","-0.0090"
"2.1800","0.0351","-0.0091"
"2.2000","0.0355","-0.0089"
"2.2200","0.0358","-0.0095"
"2.2400","0.0361","-0.0094"
"2.2600","0.0365","-0.0089"
"2.2800","0.0368","-0.0085"
"2.3000","0.0371","-0.0091"
"2.3200","0.0375","-0.0084"
"2.3400","0.0378","-0.0087"
"2.3600","0.0381","-0.0093"
"2.3800","0.0385","-0.0092"
"2.4000","0.0388","-0.0090"
"2.4200","0.0391","-0.0088"
"2.4400","0.0395","-0.0089"
"2.4600","0.0398","-0.0088"
"2.4800","0.0402","-0.0089"
"2.5000","0.0405","-0.0088"
"2.5200","0.0409","-0.0090"
"2.5400","0.0412","-0.0090"
"2.5600","0.0416","-0.0091"
"2.5800","0.0420","-0.0093"
"2.6000","0.0423","-0.0088"
"2.6200","0.0426","-0.0088"
"2.6400","0.0430","-0.0093"
"2.6600","0.0433","-0.0087"
"2.6800","0.0436","-0.0087"
"2.7000","0.0440","-0.0096"
"2.7200","0.0443","-0.0090"
"2.7400","0.0446","-0.0089"
"2.7600","0.0450","-0.0091"
"2.7800","0.0453","-0.0088"
"2.8000","0.0456","-0.0086"
"2.8200","0.0459","-0.0086"
"2.8400","0.0463","-0.0090"
"2.8600","0.0466","-0.0088"
"2.8800","0.0470","-0.0088"
"2.9000","0.0473","-0.0090"
"2.9200","0.0477","-0.0092"
"2.9400","0.0480","-0.0091"
"2.9600","0.0483","-0.0088"
"2.9800","0.0486","-0.0090"
"3.0000","0.0489","-0.0089"
"3.0200","0.0492","-0.0084"
"3.0400","0.0496","-0.0088"
"3.0600","0.0499","-0.0089"
"3.0800","0.0502","-0.0090"
"3.1000","0.0505","-0.0095"
"3.1200","0.0509","-0.0090"
"3.1400","0.0512","-0.0085"
"3.1600","0.0515","-0.0087"
"3.1800","0.0518","-0.0087"
"3.2000","0.0522","-0.0086"
"3.2200","0.0525","-0.0086"
"3.2400","0.0528","-0.0089"
"3.2600","0.0531","-0.0090"
"3.2800","0.0534","-0.0086"
"3.3000","0.0538","-0.0082"
"3.3200","0.0541","-0.0089"
"3.3400","0.0544","-0.0089"
"3.3600","0.0547","-0.0085"
"3.3800","0.0551","-0.0090"
"3.4000","0.0554","-0.0093"
"3.4200","0.0557","-0.0081"
"3.4400","0.0560","-0.0090"
"3.4600","0.0564","-0.0091"
"3.4800","0.0567","-0.0082"
"3.5000","0.0570","-0.0090"
"3.5200","0.0574","-0.0087"
"3.5400","0.0577","-0.0088"
"3.5600","0.0580","-0.0087"
"3.5800","0.0584","-0.0086"
"3.6000","0.0587","-0.0090"
"3.6200","0.0590","-0.0082"
"3.6400","0.0594","-0.0083"
"3.6600","0.0597","-0.0087"
"3.6800","0.0600","-0.0086"
"3.7000","0.0604","-0.0085"
"3.7200","0.0607","-0.0088"
"3.7400","0.0611","-0.0086"
"3.7600","0.0614","-0.0086"
"3.7800","0.0617","-0.0085"
"3.8000","0.0621","-0.0090"
"3.8200","0.0624","-0.0087"
"3.8400","0.0627","-0.0087"
"3.8600","0.0631","-0.0088"
"3.8800","0.0634","-0.0085"
"3.9000","0.0637","-0.0085"
"3.9200","0.0641","-0.0084"
"3.9400","0.0644","-0.0091"
"3.9600","0.0647","-0.0086"
"3.9800","0.0651","-0.0089"
"4.0000","0.0654","-0.0089"
"4.0200","0.0657","-0.0090"
"4.0400","0.0661","-0.0080"
"4.0600","0.0664","-0.0084"
"4.0800","0.0667","-0.0088"
"4.1000","0.0671","-0.0082"
"4.1200","0.0674","-0.0089"
"4.1400","0.0678","-0.0084"
"4.1600","0.0681","-0.0087"
"4.1800","0.0685","-0.0086"
"4.2000","0.0688","-0.0086"
"4.2200","0.0692","-0.0088"
"4.2400","0.0695","-0.0087"
"4.2600","0.0698","-0.0081"
"4.2800","0.0702","-0.0085"
"4.3000","0.0705","-0.0085"
"4.3200","0.0709","-0.0081"
"4.3400","0.0712","-0.0090"
"4.3600","0.0715","-0.0088"
"4.3800","0.0719","-0.0089"
"4.4000","0.0722","-0.0089"
"4.4200","0.0726","-0.0090"
"4.4400","0.0729","-0.0083"
"4.4600","0.0733","-0.0082"
"4.4800","0.0736","-0.0084"
"4.5000","0.0739","-0.0084"
"4.5200","0.0743","-0.0082"
"4.5400","0.0746","-0.0083"
"4.5600","0.0749","-0.0088"
"4.5800","0.0753","-0.0083"
"4.6000","0.0756","-0.0083"
"4.6200","0.0759","-0.0088"
"4.6400","0.0763","-0.0084"
"4.6600","0.0766","-0.0087"
"4.6800","0.0769","-0.0087"
"4.7000","0.0773","-0.0083"
"4.7200","0.0776","-0.0082"
"4.7400","0.0779","-0.0082"
"4.7600","0.0783","-0.0083"
"4.7800","0.0786","-0.0087"
"4.8000","0.0789","-0.0087"
"4.8200","0.0793","-0.0088"
"4.8400","0.0796","-0.0089"
"4.8600","0.0799","-0.0081"
"4.8800","0.0802","-0.0079"
"4.9000","0.0805","-0.0088"
"4.9200","0.0808","-0.0080"
"4.9400","0.0811","-0.0084"
"4.9600","0.0815","-0.0089"
"4.9800","0.0818","-0.0082"
"5.0000","0.0821","-0.0080"
"5.0200","0.0824","-0.0086"
"5.0400","0.0827","-0.0080"
"5.0600","0.0830","-0.0082"
"5.0800","0.0834","-0.0086"
"5.1000","0.0837","-0.0086"
"5.1200","0.0841","-0.0088"
"5.1400","0.0844","-0.0080"
"5.1600","0.0847","-0.0081"
"5.1800","0.0851","-0.0084"
"5.2000","0.0854","-0.0079"
"5.2200","0.0857","-0.0086"
"5.2400","0.0861","-0.0088"
"5.2600","0.0864","-0.0083"
"5.2800","0.0868","-0.0083"
"5.3000","0.0871","-0.0078"
"5.3200","0.0874","-0.0078"
"5.3400","0.0877","-0.0079"
"5.3600","0.0881","-0.0084"
"5.3800","0.0884","-0.0088"
"5.4000","0.0888","-0.0087"
"5.4200","0.0891","-0.0082"
"5.4400","0.0894","-0.0082"
"5.4600","0.0897","-0.0079"
"5.4800","0.0901","-0.0078"
"5.5000","0.0904","-0.0083"
"5.5200","0.0908","-0.0087"
"5.5400","0.0911","-0.0085"
"5.5600","0.0914","-0.0087"
"5.5800","0.0918","-0.0085"
"5.6000","0.0921","-0.0079"
"5.6200","0.0925","-0.0081"
"5.6400","0.0928","-0.0084"
"5.6600","0.0931","-0.0083"
"5.6800","0.0934","-0.0082"
"5.7000","0.0938","-0.0084"
"5.7200","0.0941","-0.0083"
"5.7400","0.0945","-0.0082"
"5.7600","0.0948","-0.0079"
"5.7800","0.0952","-0.0082"
"5.8000","0.0955","-0.0083"
"5.8200","0.0959","-0.0078"
"5.8400","0.0962","-0.0083"
"5.8600","0.0966","-0.0086"
"5.8800","0.0969","-0.0077"
"5.9000","0.0972","-0.0084"
"5.9200","0.0976","-0.0085"
"5.9400","0.0979","-0.0081"
"5.9600","0.0983","-0.0083"
"5.9800","0.0986","-0.0081"
"6.0000","0.0990","-0.0082"
"6.0200","0.0993","-0.0082"
"6.0400","0.0996","-0.0080"
"6.0600","0.1000","-0.0084"
"6.0800","0.1003","-0.0083"
"6.1000","0.1007","-0.0079"
"6.1200","0.1010","-0.0083"
"6.1400","0.1013","-0.0081"
"6.1600","0.1016","-0.0078"
"6.1800","0.1020","-0.0083"
"6.2000","0.1024","-0.0079"
"6.2200","0.1027","-0.0077"
"6.2400","0.1030","-0.0079"
"6.2600","0.1033","-0.0077"
"6.2800","0.1037","-0.0081"
"6.3000","0.1040","-0.0079"
"6.3200","0.1043","-0.0080"
"6.3400","0.1046","-0.0085"
"6.3600","0.1049","-0.0078"
"6.3800","0.1053","-0.0080"
"6.4000","0.1056","-0.0087"
"6.4200","0.1059","-0.0078"
"6.4400","0.1063","-0.0080"
"6.4600","0.1066","-0.0082"
"6.4800","0.1069","-0.0078"
"6.5000","0.1073","-0.0081"
"6.5200","0.1076","-0.0080"
"6.5400","0.1079","-0.0080"
"6.5600","0.1082","-0.0082"
"6.5800","0.1086","-0.0078"
"6.6000","0.1089","-0.0078"
"6.6200","0.1092","-0.0082"
"6.6400","0.1095","-0.0076"
"6.6600","0.1098","-0.0085"
"6.6800","0.1102","-0.0084"
"6.7000","0.1105","-0.0075"
"6.7200","0.1108","-0.0079"
"6.7400","0.1111","-0.0078"
"6.7600","0.1114","-0.0075"
"6.7800","0.1117","-0.0082"
"6.8000","0.1121","-0.0084"
"6.8200","0.1124","-0.0084"
"6.8400","0.1127","-0.0085"
"6.8600","0.1130","-0.0078"
"6.8800","0.1134","-0.0080"
"6.9000","0.1137","-0.0079"
"6.9200","0.1140","-0.0070"
"6.9400","0.1144","-0.0081"
"6.9600","0.1147","-0.0082"
"6.9800","0.1150","-0.0074"
"7.0000","0.1154","-0.0085"
"7.0200","0.1157","-0.0083"
"7.0400","0.1160","-0.0074"
"7.0600","0.1164","-0.0078"
"7.0800","0.1167","-0.0080"
"7.1000","0.1170","-0.0074"
"7.1200","0.1174","-0.0079"
"7.1400","0.1177","-0.0078"
"7.1600","0.1180","-0.0077"
"7.1800","0.1184","-0.0079"
"7.2000","0.1187","-0.0074"
"7.2200","0.1190","-0.0079"
"7.2400","0.1193","-0.0085"
"7.2600","0.1197","-0.0075"
"7.2800","0.1200","-0.0081"
"7.3000","0.1204","-0.0082"
"7.3200","0.1207","-0.0071"
"7.3400","0.1211","-0.0078"
"7.3600","0.1215","-0.0080"
"7.3800","0.1218","-0.0075"
"7.4000","0.1222","-0.0082"
"7.4200","0.1225","-0.0079"
"7.4400","0.1229","-0.0075"
"7.4600","0.1232","-0.0083"
"7.4800","0.1235","-0.0074"
"7.5000","0.1239","-0.0081"
"7.5200","0.1242","-0.0080"
"7.5400","0.1245","-0.0072"
"7.5600","0.1249","-0.0087"
"7.5800","0.1252","-0.0077"
"7.6000","0.1255","-0.0074"
"7.6200","0.1259","-0.0082"
"7.6400","0.1262","-0.0076"
"7.6600","0.1266","-0.0076"
"7.6800","0.1269","-0.0083"
"7.7000","0.1273","-0.0079"
"7.7200","0.1276","-0.0079"
"7.7400","0.1280","-0.0078"
"7.7600","0.1283","-0.0075"
"7.7800","0.1286","-0.0081"
"7.8000","0.1290","-0.0074"
"7.8200","0.1293","-0.0077"
"7.8400","0.1296","-0.0079"
"7.8600","0.1299","-0.0078"
"7.8800","0.1303","-0.0076"
"7.9000","0.1306","-0.0082"
"7.9200","0.1309","-0.0074"
"7.9400","0.1313","-0.0076"
"7.9600","0.1316","-0.0078"
"7.9800","0.1319","-0.0074"
"8.0000","0.1323","-0.0076"
"8.0200","0.1326","-0.0075"
"8.0400","0.1329","-0.0077"
"8.0600","0.1333","-0.0076"
"8.0800","0.1336","-0.0075"
"8.1000","0.1339","-0.0080"
"8.1200","0.1343","-0.0080"
"8.1400","0.1346","-0.0074"
"8.1600","0.1349","-0.0079"
"8.1800","0.1352","-0.0076"
"8.2000","0.1356","-0.0075"
"8.2200","0.1359","-0.0079"
"8.2400","0.1363","-0.0079"
"8.2600","0.1366","-0.0077"
"8.2800","0.1369","-0.0071"
"8.3000","0.1373","-0.0075"
"8.3200","0.1376","-0.0073"
"8.3400","0.1379","-0.0074"
"8.3600","0.1383","-0.0075"
"8.3800","0.1386","-0.0079"
"8.4000","0.1389","-0.0080"
"8.4200","0.1393","-0.0076"
"8.4400","0.1396","-0.0075"
"8.4600","0.1399","-0.0076"
"8.4800","0.1402","-0.0071"
"8.5000","0.1406","-0.0072"
"8.5200","0.1409","-0.0080"
"8.5400","0.1412","-0.0075"
"8.5600","0.1415","-0.0077"
"8.5800","0.1419","-0.0079"
"8.6000","0.1422","-0.0074"
"8.6200","0.1425","-0.0073"
"8.6400","0.1428","-0.0073"
"8.6600","0.1431","-0.0078"
"8.6800","0.1435","-0.0078"
"8.7000","0.1438","-0.0073"
"8.7200","0.1441","-0.0075"
"8.7400","0.1444","-0.0075"
"8.7600","0.1448","-0.0071"
"8.7800","0.1451","-0.0075"
"8.8000","0.1454","-0.0075"
"8.8200","0.1458","-0.0075"
"8.8400","0.1461","-0.0075"
"8.8600","0.1464","-0.0072"
"8.8800","0.1468","-0.0074"
"8.9000","0.1471","-0.0071"
"8.9200","0.1475","-0.0077"
"8.9400","0.1478","-0.0081"
"8.9600","0.1481","-0.0077"
"8.9800","0.1485","-0.0075"
"9.0000","0.1488","-0.0077"
"9.0200","0.1492","-0.0072"
"9.0400","0.1495","-0.0069"
"9.0600","0.1498","-0.0075"
"9.0800","0.1502","-0.0077"
"9.1000","0.1505","-0.0075"
"9.1200","0.1508","-0.0076"
"9.1400","0.1512","-0.0077"
"9.1600","0.1515","-0.0073"
"9.1800","0.1519","-0.0074"
"9.2000","0.1522","-0.0069"
"9.2200","0.1525","-0.0072"
"9.2400","0.1529","-0.0070"
"9.2600","0.1532","-0.0073"
"9.2800","0.1536","-0.0077"
"9.3000","0.1539","-0.0069"
"9.3200","0.1543","-0.0076"
"9.3400","0.1547","-0.0074"
"9.3600","0.1550","-0.0074"
"9.3800","0.1553","-0.0073"
"9.4000","0.1557","-0.0073"
"9.4200","0.1560","-0.0076"
"9.4400","0.1564","-0.0072"
"9.4600","0.1567","-0.0072"
"9.4800","0.1570","-0.0078"
"9.5000","0.1574","-0.0071"
"9.5200","0.1577","-0.0073"
"9.5400","0.1580","-0.0078"
"9.5600","0.1583","-0.0069"
"9.5800","0.1586","-0.0072"
"9.6000","0.1589","-0.0069"
"9.6200","0.1592","-0.0071"
"9.6400","0.1596","-0.0075"
"9.6600","0.1599","-0.0073"
"9.6800","0.1602","-0.0078"
"9.7000","0.1606","-0.0077"
"9.7200","0.1609","-0.0066"
"9.7400","0.1612","-0.0070"
"9.7600","0.1616","-0.0074"
"9.7800","0.1619","-0.0071"
"9.8000","0.1623","-0.0077"
"9.8200","0.1626","-0.0074"
"9.8400","0.1629","-0.0076"
"9.8600","0.1632","-0.0075"
"9.8800","0.1636","-0.0070"
"9.9000","0.1639","-0.0075"
"9.9200","0.1642","-0.0075"
"9.9400","0.1645","-0.0067"
"9.9600","0.1649","-0.0075"
"9.9800","0.1652","-0.0075"
"10.0000","0.1655","-0.0069"
"10.0200","0.1658","-0.0077"
"10.0400","0.1661","-0.0071"
"10.0600","0.1665","-0.0068"
"10.0800","0.1668","-0.0076"
"10.1000","0.1671","-0.0072"
"10.1200","0.1674","-0.0072"
"10.1400","0.1678","-0.0073"
"10.1600","0.1681","-0.0069"
"10.1800","0.1684","-0.0072"
"10.2000","0.1688","-0.0068"
"10.2200","0.1691","-0.0069"
"10.2400","0.1694","-0.0080"
"10.2600","0.1698","-0.0070"
"10.2800","0.1701","-0.0070"
"10.3000","0.1704","-0.0076"
"10.3200","0.1708","-0.0065"
"10.3400","0.1711","-0.0069"
"10.3600","0.1714","-0.0075"
"10.3800","0.1718","-0.0073"
"10.4000","0.1721","-0.0073"
"10.4200","0.1724","-0.0072"
"10.4400","0.1728","-0.0072"
"10.4600","0.1731","-0.0071"
"10.4800","0.1734","-0.0067"
"10.5000","0.1737","-0.0070"
"10.5200","0.1740","-0.0070"
"10.5400","0.1744","-0.0068"
"10.5600","0.1747","-0.0071"
"10.5800","0.1751","-0.0074"
"10.6000","0.1754","-0.0073"
"10.6200","0.1758","-0.0069"
"10.6400","0.1761","-0.0074"
"10.6600","0.1765","-0.0074"
"10.6800","0.1769","-0.0067"
"10.7000","0.1772","-0.0073"
"10.7200","0.1776","-0.0075"
"10.7400","0.1779","-0.0067"
"10.7600","0.1783","-0.0073"
"10.7800","0.1786","-0.0073"
"10.8000","0.1789","-0.0067"
"10.8200","0.1793","-0.0071"
"10.8400","0.1796","-0.0070"
"10.8600","0.1799","-0.0068"
"10.8800","0.1803","-0.0072"
"10.9000","0.1806","-0.0072"
"10.9200","0.1809","-0.0072"
"10.9400","0.1813","-0.0073"
"10.9600","0.1816","-0.0065"
"10.9800","0.1819","-0.0072"
"11.0000","0.1823","-0.0073"
"11.0200","0.1826","-0.0065"
"11.0400","0.1829","-0.0072"
"11.0600","0.1833","-0.0071"
"11.0800","0.1836","-0.0065"
"11.1000","0.1839","-0.0073"
"11.1200","0.1843","-0.0074"
"11.1400","0.1846","-0.0071"
"11.1600","0.1850","-0.0074"
"11.1800","0.1853","-0.0069"
"11.2000","0.1856","-0.0068"
"11.2200","0.1860","-0.0067"
"11.2400","0.1863","-0.0069"
"11.2600","0.1866","-0.0072"
"11.2800","0.1869","-0.0067"
"11.3000","0.1872","-0.0066"
"11.3200","0.1876","-0.0069"
"11.3400","0.1879","-0.0067"
"11.3600","0.1882","-0.0069"
"11.3800","0.1886","-0.0073"
"11.4000","0.1889","-0.0074"
"11.4200","0.1892","-0.0070"
"11.4400","0.1895","-0.0063"
"11.4600","0.1899","-0.0070"
"11.4800","0.1902","-0.0064"
"11.5000","0.1905","-0.0064"
"11.5200","0.1908","-0.0072"
"11.5400","0.1911","-0.0073"
"11.5600","0.1914","-0.0069"
"11.5800","0.1918","-0.0071"
"11.6000","0.1921","-0.0067"
"11.6200","0.1924","-0.0065"
"11.6400","0.1927","-0.0063"
"11.6600","0.1931","-0.0067"
"11.6800","0.1934","-0.0075"
"11.7000","0.1937","-0.0068"
"11.7200","0.1941","-0.0070"
"11.7400","0.1944","-0.0069"
"11.7600","0.1947","-0.0064"
"11.7800","0.1951","-0.0065"
"11.8000","0.1954","-0.0066"
"11.8200","0.1957","-0.0068"
"11.8400","0.1961","-0.0068"
"11.8600","0.1964","-0.0069"
"11.8800","0.1968","-0.0071"
"11.9000","0.1971","-0.0069"
"11.9200","0.1974","-0.0065"
"11.9400","0.1978","-0.0067"
"11.9600","0.1981","-0.0068"
"11.9800","0.1984","-0.0065"
"12.0000","0.1988","-0.0071"
"12.0200","0.1991","-0.0070"
"12.0400","0.1995","-0.0066"
"12.0600","0.1998","-0.0070"
"12.0800","0.2001","-0.0065"
"12.1000","0.2004","-0.0066"
"12.1200","0.2008","-0.0070"
"12.1400","0.2011","-0.0064"
"12.1600","0.2014","-0.0069"
"12.1800","0.2018","-0.0066"
"12.2000","0.2021","-0.0060"
"12.2200","0.2025","-0.0069"
"12.2400","0.2028","-0.0065"
"12.2600","0.2032","-0.0062"
"12.2800","0.2036","-0.0067"
"12.3000","0.2039","-0.0064"
"12.3200","0.2043","-0.0065"
"12.3400","0.2046","-0.0073"
"12.3600","0.2050","-0.0067"
"12.3800","0.2053","-0.0066"
"12.4000","0.2057","-0.0068"
"12.4200","0.2060","-0.0065"
"12.4400","0.2064","-0.0069"
"12.4600","0.2067","-0.0066"
"12.4800","0.2070","-0.0066"
"12.5000","0.2073","-0.0068"
"12.5200","0.2077","-0.0064"
"12.5400","0.2080","-0.0065"
"12.5600","0.2083","-0.0072"
"12.5800","0.2087","-0.0060"
"12.6000","0.2090","-0.0062"
"12.6200","0.2093","-0.0070"
"12.6400","0.2097","-0.0063"
"12.6600","0.2100","-0.0068"
"12.6800","0.2104","-0.0066"
"12.7000","0.2107","-0.0066"
"12.7200","0.2110","-0.0069"
"12.7400","0.2114","-0.0065"
"12.7600","0.2117","-0.0066"
"12.7800","0.2120","-0.0070"
"12.8000","0.2123","-0.0062"
"12.8200","0.2126","-0.0067"
"12.8400","0.2129","-0.0069"
"12.8600","0.2133","-0.0061"
"12.8800","0.2136","-0.0069"
"12.9000","0.2139","-0.0071"
"12.9200","0.2142","-0.0064"
"12.9400","0.2146","-0.0066"
"12.9600","0.2149","-0.0067"
"12.9800","0.2153","-0.0060"
"13.0000","0.2156","-0.0065"
"13.0200","0.2159","-0.0064"
"13.0400","0.2162","-0.0064"
"13.0600","0.2166","-0.0067"
"13.0800","0.2169","-0.0062"
"13.1000","0.2172","-0.0065"
"13.1200","0.2175","-0.0068"
"13.1400","0.2178","-0.0061"
"13.1600","0.2181","-0.0064"
"13.1800","0.2185","-0.0072"
"13.2000","0.2188","-0.0062"
"13.2200","0.2191","-0.0063"
"13.2400","0.2194","-0.0068"
"13.2600","0.2197","-0.0059"
"13.2800","0.2201","-0.0063"
"13.3000","0.2204","-0.0066"
"13.3200","0.2207","-0.0061"
"13.3400","0.2211","-0.0070"
"13.3600","0.2214","-0.0064"
"13.3800","0.2217","-0.0064"
"13.4000","0.2220","-0.0071"
"13.4200","0.2224","-0.0059"
"13.4400","0.2227","-0.0064"
"13.4600","0.2230","-0.0066"
"13.4800","0.2234","-0.0055"
"13.5000","0.2237","-0.0067"
"13.5200","0.2241","-0.0065"
"13.5400","0.2244","-0.0061"
"13.5600","0.2247","-0.0068"
"13.5800","0.2251","-0.0061"
"13.6000","0.2254","-0.0061"
"13.6200","0.2258","-0.0066"
"13.6400","0.2261","-0.0061"
"13.6600","0.2264","-0.0066"
"13.6800","0.2268","-0.0065"
"13.7000","0.2271","-0.0063"
"13.7200","0.2274","-0.0064"
"13.7400","0.2277","-0.0066"
"13.7600","0.2281","-0.0058"
"13.7800","0.2284","-0.0065"
"13.8000","0.2287","-0.0065"
"13.8200","0.2291","-0.0059"
"13.8400","0.2294","-0.0062"
"13.8600","0.2298","-0.0063"
"13.8800","0.2301","-0.0062"
"13.9000","0.2305","-0.0061"
"13.9200","0.2308","-0.0064"
"13.9400","0.2312","-0.0065"
"13.9600","0.2315","-0.0060"
"13.9800","0.2319","-0.0062"
"14.0000","0.2322","-0.0065"
"14.0200","0.2326","-0.0059"
"14.0400","0.2329","-0.0067"
"14.0600","0.2333","-0.0062"
"14.0800","0.2336","-0.0063"
"14.1000","0.2339","-0.0067"
"14.1200","0.2343","-0.0057"
"14.1400","0.2346","-0.0066"
"14.1600","0.2350","-0.0062"
"14.1800","0.2353","-0.0055"
"14.2000","0.2356","-0.0067"
"14.2200","0.2360","-0.0064"
"14.2400","0.2363","-0.0057"
"14.2600","0.2366","-0.0071"
"14.2800","0.2370","-0.0058"
"14.3000","0.2373","-0.0054"
"14.3200","0.2376","-0.0063"
"14.3400","0.2380","-0.0060"
"14.3600","0.2383","-0.0059"
"14.3800","0.2386","-0.0063"
"14.4000","0.2390","-0.0064"
"14.4200","0.2393","-0.0060"
"14.4400","0.2397","-0.0064"
"14.4600","0.2400","-0.0061"
"14.4800","0.2403","-0.0063"
"14.5000","0.2407","-0.0062"
"14.5200","0.2410","-0.0054"
"14.5400","0.2413","-0.0062"
"14.5600","0.2416","-0.0063"
"14.5800","0.2419","-0.0057"
"14.6000","0.2423","-0.0067"
"14.6200","0.2426","-0.0066"
"14.6400","0.2429","-0.0057"
"14.6600","0.2433","-0.0064"
"14.6800","0.2436","-0.0062"
"14.7000","0.2439","-0.0059"
"14.7200","0.2443","-0.0061"
"14.7400","0.2446","-0.0063"
"14.7600","0.2449","-0.0063"
"14.7800","0.2453","-0.0060"
"14.8000","0.2456","-0.0061"
"14.8200","0.2459","-0.0060"
"14.8400","0.2462","-0.0058"
"14.8600","0.2465","-0.0061"
"14.8800","0.2469","-0.0066"
"14.9000","0.2472","-0.0063"
"14.9200","0.2475","-0.0064"
"14.9400","0.2478","-0.0061"
"14.9600","0.2482","-0.0060"
"14.9800","0.2485","-0.0062"
"15.0000","0.2488","-0.0059"
"15.0200","0.2491","-0.0065"
"15.0400","0.2494","-0.0063"
"15.0600","0.2498","-0.0057"
"15.0800","0.2501","-0.0061"
"15.1000","0.2504","-0.0061"
"15.1200","0.2508","-0.0059"
"15.1400","0.2511","-0.0062"
"15.1600","0.2514","-0.0061"
"15.1800","0.2518","-0.0058"
"15.2000","0.2521","-0.0063"
"15.2200","0.2524","-0.0059"
"15.2400","0.2528","-0.0057"
"15.2600","0.2531","-0.0060"
"15.2800","0.2534","-0.0054"
"15.3000","0.2538","-0.0055"
"15.3200","0.2541","-0.0062"
"15.3400","0.2545","-0.0058"
"15.3600","0.2548","-0.0064"
"15.3800","0.2551","-0.0065"
"15.4000","0.2555","-0.0059"
"15.4200","0.2558","-0.0062"
"15.4400","0.2561","-0.0062"
"15.4600","0.2564","-0.0057"
"15.4800","0.2568","-0.0061"
