Time,Displacement,Force
"2.7200","0.0852","-0.0073"
"2.7400","0.0859","-0.0071"
"2.7600","0.0865","-0.0069"
"2.7800","0.0872","-0.0072"
"2.8000","0.0879","-0.0073"
"2.8200","0.0885","-0.0068"
"2.8400","0.0892","-0.0075"
"2.8600","0.0899","-0.0067"
"2.8800","0.0906","-0.0070"
"2.9000","0.0912","-0.0074"
"2.9200","0.0919","-0.0066"
"2.9400","0.0926","-0.0074"
"2.9600","0.0933","-0.0076"
"2.9800","0.0940","-0.0064"
"3.0000","0.0947","-0.0074"
"3.0200","0.0954","-0.0074"
"3.0400","0.0961","-0.0065"
"3.0600","0.0968","-0.0074"
"3.0800","0.0975","-0.0068"
"3.1000","0.0982","-0.0067"
"3.1200","0.0989","-0.0074"
"3.1400","0.0996","-0.0066"
"3.1600","0.1002","-0.0070"
"3.1800","0.1009","-0.0071"
"3.2000","0.1016","-0.0067"
"3.2200","0.1023","-0.0074"
"3.2400","0.1030","-0.0072"
"3.2600","0.1036","-0.0067"
"3.2800","0.1042","-0.0073"
"3.3000","0.1049","-0.0066"
"3.3200","0.1055","-0.0064"
"3.3400","0.1061","-0.0068"
"3.3600","0.1067","-0.0068"
"3.3800","0.1074","-0.0072"
"3.4000","0.1080","-0.0071"
"3.4200","0.1086","-0.0068"
"3.4400","0.1093","-0.0069"
"3.4600","0.1099","-0.0069"
"3.4800","0.1106","-0.0063"
"3.5000","0.1112","-0.0067"
"3.5200","0.1119","-0.0071"
"3.5400","0.1125","-0.0065"
"3.5600","0.1132","-0.0069"
"3.5800","0.1138","-0.0069"
"3.6000","0.1145","-0.0068"
"3.6200","0.1151","-0.0070"
"3.6400","0.1158","-0.0069"
"3.6600","0.1164","-0.0067"
"3.6800","0.1171","-0.0071"
"3.7000","0.1178","-0.0067"
"3.7200","0.1185","-0.0066"
"3.7400","0.1191","-0.0065"
"3.7600","0.1198","-0.0064"
"3.7800","0.1205","-0.0068"
"3.8000","0.1212","-0.0069"
"3.8200","0.1219","-0.0061"
"3.8400","0.1227","-0.0068"
"3.8600","0.1234","-0.0069"
"3.8800","0.1241","-0.0064"
"3.9000","0.1248","-0.0069"
"3.9200","0.1254","-0.0068"
"3.9400","0.1261","-0.0066"
"3.9600","0.1268","-0.0071"
"3.9800","0.1275","-0.0065"
"4.0000","0.1282","-0.0064"
"4.0200","0.1289","-0.0068"
"4.0400","0.1296","-0.0065"
"4.0600","0.1303","-0.0067"
"4.0800","0.1310","-0.0069"
"4.1000","0.1316","-0.0064"
"4.1200","0.1323","-0.0067"
"4.1400","0.1329","-0.0064"
"4.1600","0.1335","-0.0062"
"4.1800","0.1342","-0.0070"
"4.2000","0.1348","-0.0063"
"4.2200","0.1355","-0.0065"
"4.2400","0.1361","-0.0068"
"4.2600","0.1368","-0.0062"
"4.2800","0.1374","-0.0065"
"4.3000","0.1381","-0.0061"
"4.3200","0.1387","-0.0061"
"4.3400","0.1394","-0.0064"
"4.3600","0.1400","-0.0067"
"4.3800","0.1407","-0.0067"
"4.4000","0.1413","-0.0065"
"4.4200","0.1420","-0.0066"
"4.4400","0.1426","-0.0064"
"4.4600","0.1433","-0.0063"
"4.4800","0.1440","-0.0060"
"4.5000","0.1446","-0.0061"
"4.5200","0.1453","-0.0065"
"4.5400","0.1460","-0.0063"
"4.5600","0.1466","-0.0062"
"4.5800","0.1473","-0.0063"
"4.6000","0.1480","-0.0062"
"4.6200","0.1487","-0.0064"
"4.6400","0.1494","-0.0057"
"4.6600","0.1501","-0.0064"
"4.6800","0.1508","-0.0065"
"4.7000","0.1515","-0.0063"
"4.7200","0.1522","-0.0068"
"4.7400","0.1529","-0.0058"
"4.7600","0.1535","-0.0060"
"4.7800","0.1542","-0.0064"
"4.8000","0.1549","-0.0062"
"4.8200","0.1556","-0.0067"
"4.8400","0.1563","-0.0067"
"4.8600","0.1569","-0.0061"
"4.8800","0.1576","-0.0063"
"4.9000","0.1583","-0.0061"
"4.9200","0.1590","-0.0060"
"4.9400","0.1596","-0.0065"
"4.9600","0.1602","-0.0064"
"4.9800","0.1608","-0.0058"
"5.0000","0.1615","-0.0059"
"5.0200","0.1621","-0.0062"
"5.0400","0.1628","-0.0058"
"5.0600","0.1634","-0.0061"
"5.0800","0.1641","-0.0066"
"5.1000","0.1647","-0.0062"
"5.1200","0.1653","-0.0062"
"5.1400","0.1660","-0.0060"
"5.1600","0.1666","-0.0055"
"5.1800","0.1673","-0.0063"
"5.2000","0.1679","-0.0062"
"5.2200","0.1686","-0.0062"
"5.2400","0.1693","-0.0069"
"5.2600","0.1699","-0.0060"
"5.2800","0.1706","-0.0059"
"5.3000","0.1713","-0.0058"
"5.3200","0.1719","-0.0050"
"5.3400","0.1726","-0.0061"
"5.3600","0.1733","-0.0065"
"5.3800","0.1739","-0.0058"
"5.4000","0.1746","-0.0064"
"5.4200","0.1753","-0.0060"
"5.4400","0.1760","-0.0055"
"5.4600","0.1767","-0.0058"
"5.4800","0.1774","-0.0055"
"5.5000","0.1781","-0.0058"
"5.5200","0.1788","-0.0060"
"5.5400","0.1794","-0.0058"
"5.5600","0.1801","-0.0059"
"5.5800","0.1808","-0.0063"
"5.6000","0.1815","-0.0057"
"5.6200","0.1822","-0.0059"
"5.6400","0.1828","-0.0060"
"5.6600","0.1835","-0.0059"
"5.6800","0.1842","-0.0063"
"5.7000","0.1849","-0.0060"
"5.7200","0.1855","-0.0051"
"5.7400","0.1862","-0.0058"
"5.7600","0.1868","-0.0055"
"5.7800","0.1875","-0.0055"
"5.8000","0.1881","-0.0060"
"5.8200","0.1887","-0.0059"
"5.8400","0.1894","-0.0062"
"5.8600","0.1900","-0.0060"
"5.8800","0.1907","-0.0055"
"5.9000","0.1913","-0.0058"
"5.9200","0.1920","-0.0055"
"5.9400","0.1926","-0.0057"
"5.9600","0.1932","-0.0054"
"5.9800","0.1939","-0.0055"
"6.0000","0.1946","-0.0061"
"6.0200","0.1952","-0.0058"
"6.0400","0.1959","-0.0055"
"6.0600","0.1966","-0.0058"
"6.0800","0.1973","-0.0055"
"6.1000","0.1980","-0.0058"
"6.1200","0.1986","-0.0055"
"6.1400","0.1993","-0.0055"
"6.1600","0.2000","-0.0056"
"6.1800","0.2007","-0.0057"
"6.2000","0.2014","-0.0051"
"6.2200","0.2020","-0.0058"
"6.2400","0.2027","-0.0060"
"6.2600","0.2034","-0.0055"
"6.2800","0.2041","-0.0053"
"6.3000","0.2049","-0.0052"
"6.3200","0.2056","-0.0053"
"6.3400","0.2063","-0.0053"
"6.3600","0.2070","-0.0058"
"6.3800","0.2077","-0.0057"
"6.4000","0.2084","-0.0055"
"6.4200","0.2091","-0.0060"
"6.4400","0.2097","-0.0056"
"6.4600","0.2104","-0.0049"
"6.4800","0.2111","-0.0058"
"6.5000","0.2117","-0.0053"
"6.5200","0.2124","-0.0054"
"6.5400","0.2130","-0.0060"
"6.5600","0.2136","-0.0056"
"6.5800","0.2142","-0.0059"
"6.6000","0.2148","-0.0054"
"6.6200","0.2154","-0.0050"
"6.6400","0.2161","-0.0053"
"6.6600","0.2167","-0.0056"
"6.6800","0.2173","-0.0053"
"6.7000","0.2180","-0.0057"
"6.7200","0.2186","-0.0055"
"6.7400","0.2192","-0.0054"
"6.7600","0.2199","-0.0054"
"6.7800","0.2205","-0.0050"
"6.8000","0.2211","-0.0056"
"6.8200","0.2218","-0.0053"
"6.8400","0.2225","-0.0051"
"6.8600","0.2231","-0.0056"
"6.8800","0.2238","-0.0052"
"6.9000","0.2245","-0.0054"
"6.9200","0.2251","-0.0056"
"6.9400","0.2258","-0.0051"
"6.9600","0.2265","-0.0056"
"6.9800","0.2272","-0.0053"
"7.0000","0.2278","-0.0054"
"7.0200","0.2285","-0.0056"
"7.0400","0.2292","-0.0043"
"7.0600","0.2299","-0.0051"
"7.0800","0.2306","-0.0051"
"7.1000","0.2313","-0.0048"
"7.1200","0.2320","-0.0054"
"7.1400","0.2328","-0.0053"
"7.1600","0.2335","-0.0052"
"7.1800","0.2342","-0.0052"
"7.2000","0.2349","-0.0050"
"7.2200","0.2356","-0.0052"
"7.2400","0.2363","-0.0056"
"7.2600","0.2370","-0.0053"
"7.2800","0.2377","-0.0051"
"7.3000","0.2384","-0.0050"
"7.3200","0.2390","-0.0049"
"7.3400","0.2397","-0.0050"
"7.3600","0.2404","-0.0052"
"7.3800","0.2410","-0.0051"
"7.4000","0.2416","-0.0054"
"7.4200","0.2423","-0.0053"
"7.4400","0.2429","-0.0050"
"7.4600","0.2435","-0.0050"
"7.4800","0.2442","-0.0050"
"7.5000","0.2448","-0.0049"
"7.5200","0.2455","-0.0053"
"7.5400","0.2461","-0.0052"
"7.5600","0.2467","-0.0052"
"7.5800","0.2474","-0.0049"
"7.6000","0.2480","-0.0046"
"7.6200","0.2486","-0.0045"
"7.6400","0.2493","-0.0052"
"7.6600","0.2499","-0.0051"
"7.6800","0.2506","-0.0049"
"7.7000","0.2513","-0.0054"
"7.7200","0.2519","-0.0048"
"7.7400","0.2526","-0.0048"
"7.7600","0.2533","-0.0053"
"7.7800","0.2540","-0.0045"
"7.8000","0.2547","-0.0051"
"7.8200","0.2554","-0.0054"
"7.8400","0.2560","-0.0044"
"7.8600","0.2567","-0.0049"
"7.8800","0.2574","-0.0048"
"7.9000","0.2581","-0.0045"
"7.9200","0.2588","-0.0051"
"7.9400","0.2595","-0.0050"
"7.9600","0.2602","-0.0046"
"7.9800","0.2609","-0.0052"
"8.0000","0.2616","-0.0048"
"8.0200","0.2623","-0.0045"
"8.0400","0.2629","-0.0050"
"8.0600","0.2636","-0.0046"
"8.0800","0.2643","-0.0048"
"8.1000","0.2650","-0.0052"
"8.1200","0.2657","-0.0045"
"8.1400","0.2663","-0.0049"
"8.1600","0.2670","-0.0051"
"8.1800","0.2676","-0.0042"
"8.2000","0.2683","-0.0050"
"8.2200","0.2689","-0.0054"
"8.2400","0.2695","-0.0049"
"8.2600","0.2702","-0.0053"
"8.2800","0.2708","-0.0044"
"8.3000","0.2714","-0.0044"
"8.3200","0.2721","-0.0047"
"8.3400","0.2727","-0.0041"
"8.3600","0.2733","-0.0046"
"8.3800","0.2740","-0.0050"
"8.4000","0.2746","-0.0045"
"8.4200","0.2752","-0.0050"
"8.4400","0.2759","-0.0046"
"8.4600","0.2765","-0.0042"
"8.4800","0.2772","-0.0046"
"8.5000","0.2778","-0.0040"
"8.5200","0.2785","-0.0040"
"8.5400","0.2792","-0.0049"
"8.5600","0.2798","-0.0050"
"8.5800","0.2805","-0.0049"
"8.6000","0.2811","-0.0049"
"8.6200","0.2818","-0.0044"
"8.6400","0.2824","-0.0047"
"8.6600","0.2831","-0.0043"
"8.6800","0.2838","-0.0044"
"8.7000","0.2845","-0.0050"
"8.7200","0.2851","-0.0047"
"8.7400","0.2858","-0.0044"
"8.7600","0.2866","-0.0046"
"8.7800","0.2873","-0.0041"
"8.8000","0.2880","-0.0041"
"8.8200","0.2887","-0.0048"
"8.8400","0.2894","-0.0042"
"8.8600","0.2901","-0.0047"
"8.8800","0.2907","-0.0051"
"8.9000","0.2915","-0.0041"
"8.9200","0.2922","-0.0045"
"8.9400","0.2929","-0.0040"
"8.9600","0.2936","-0.0038"
"8.9800","0.2943","-0.0046"
"9.0000","0.2950","-0.0045"
"9.0200","0.2956","-0.0044"
"9.0400","0.2963","-0.0049"
"9.0600","0.2969","-0.0045"
"9.0800","0.2976","-0.0041"
"9.1000","0.2982","-0.0045"
"9.1200","0.2988","-0.0044"
"9.1400","0.2995","-0.0042"
"9.1600","0.3001","-0.0049"
"9.1800","0.3008","-0.0043"
"9.2000","0.3014","-0.0045"
"9.2200","0.3021","-0.0047"
"9.2400","0.3027","-0.0040"
"9.2600","0.3034","-0.0045"
"9.2800","0.3040","-0.0042"
"9.3000","0.3047","-0.0037"
"9.3200","0.3053","-0.0043"
"9.3400","0.3060","-0.0034"
"9.3600","0.3066","-0.0040"
"9.3800","0.3073","-0.0048"
"9.4000","0.3080","-0.0045"
"9.4200","0.3086","-0.0047"
"9.4400","0.3093","-0.0044"
"9.4600","0.3100","-0.0043"
"9.4800","0.3107","-0.0043"
"9.5000","0.3113","-0.0035"
"9.5200","0.3120","-0.0039"
"9.5400","0.3127","-0.0044"
"9.5600","0.3134","-0.0039"
"9.5800","0.3141","-0.0039"
"9.6000","0.3148","-0.0043"
"9.6200","0.3155","-0.0038"
"9.6400","0.3161","-0.0042"
"9.6600","0.3168","-0.0041"
"9.6800","0.3175","-0.0040"
"9.7000","0.3182","-0.0044"
"9.7200","0.3189","-0.0045"
"9.7400","0.3195","-0.0043"
"9.7600","0.3202","-0.0041"
"9.7800","0.3209","-0.0041"
"9.8000","0.3216","-0.0038"
"9.8200","0.3222","-0.0035"
"9.8400","0.3229","-0.0038"
"9.8600","0.3235","-0.0037"
"9.8800","0.3242","-0.0037"
"9.9000","0.3248","-0.0039"
"9.9200","0.3255","-0.0038"
"9.9400","0.3261","-0.0046"
"9.9600","0.3267","-0.0048"
"9.9800","0.3274","-0.0041"
"10.0000","0.3280","-0.0042"
"10.0200","0.3286","-0.0035"
"10.0400","0.3292","-0.0035"
"10.0600","0.3299","-0.0034"
"10.0800","0.3305","-0.0033"
"10.1000","0.3312","-0.0041"
"10.1200","0.3318","-0.0041"
"10.1400","0.3325","-0.0035"
"10.1600","0.3332","-0.0042"
"10.1800","0.3338","-0.0036"
"10.2000","0.3345","-0.0040"
"10.2200","0.3352","-0.0046"
"10.2400","0.3358","-0.0039"
"10.2600","0.3365","-0.0039"
"10.2800","0.3372","-0.0038"
"10.3000","0.3378","-0.0033"
"10.3200","0.3385","-0.0036"
"10.3400","0.3392","-0.0032"
"10.3600","0.3399","-0.0030"
"10.3800","0.3406","-0.0039"
"10.4000","0.3414","-0.0037"
"10.4200","0.3421","-0.0043"
"10.4400","0.3427","-0.0046"
"10.4600","0.3434","-0.0041"
"10.4800","0.3441","-0.0038"
"10.5000","0.3448","-0.0030"
"10.5200","0.3455","-0.0032"
"10.5400","0.3462","-0.0041"
"10.5600","0.3468","-0.0038"
"10.5800","0.3475","-0.0035"
"10.6000","0.3482","-0.0038"
"10.6200","0.3489","-0.0035"
"10.6400","0.3495","-0.0035"
"10.6600","0.3502","-0.0036"
"10.6800","0.3508","-0.0038"
"10.7000","0.3515","-0.0045"
"10.7200","0.3521","-0.0041"
"10.7400","0.3528","-0.0033"
"10.7600","0.3534","-0.0036"
"10.7800","0.3540","-0.0036"
"10.8000","0.3547","-0.0037"
"10.8200","0.3553","-0.0037"
"10.8400","0.3560","-0.0032"
"10.8600","0.3566","-0.0038"
"10.8800","0.3573","-0.0037"
"10.9000","0.3579","-0.0033"
"10.9200","0.3586","-0.0036"
"10.9400","0.3593","-0.0036"
"10.9600","0.3599","-0.0035"
"10.9800","0.3606","-0.0031"
"11.0000","0.3613","-0.0033"
"11.0200","0.3619","-0.0040"
"11.0400","0.3626","-0.0035"
"11.0600","0.3633","-0.0036"
"11.0800","0.3640","-0.0036"
"11.1000","0.3647","-0.0031"
"11.1200","0.3654","-0.0036"
"11.1400","0.3660","-0.0035"
"11.1600","0.3667","-0.0031"
"11.1800","0.3674","-0.0036"
"11.2000","0.3681","-0.0035"
"11.2200","0.3688","-0.0036"
"11.2400","0.3695","-0.0036"
"11.2600","0.3702","-0.0036"
"11.2800","0.3709","-0.0039"
"11.3000","0.3716","-0.0036"
"11.3200","0.3723","-0.0031"
"11.3400","0.3729","-0.0031"
"11.3600","0.3736","-0.0032"
"11.3800","0.3743","-0.0032"
"11.4000","0.3749","-0.0034"
"11.4200","0.3756","-0.0033"
"11.4400","0.3763","-0.0032"
"11.4600","0.3770","-0.0033"
"11.4800","0.3777","-0.0029"
"11.5000","0.3783","-0.0033"
"11.5200","0.3789","-0.0033"
"11.5400","0.3795","-0.0029"
"11.5600","0.3801","-0.0034"
"11.5800","0.3807","-0.0037"
"11.6000","0.3814","-0.0037"
"11.6200","0.3820","-0.0039"
"11.6400","0.3826","-0.0033"
"11.6600","0.3832","-0.0032"
"11.6800","0.3838","-0.0035"
"11.7000","0.3845","-0.0033"
"11.7200","0.3851","-0.0030"
"11.7400","0.3858","-0.0033"
"11.7600","0.3864","-0.0027"
"11.7800","0.3871","-0.0032"
"11.8000","0.3877","-0.0031"
"11.8200","0.3884","-0.0033"
"11.8400","0.3891","-0.0037"
"11.8600","0.3897","-0.0035"
"11.8800","0.3904","-0.0030"
"11.9000","0.3911","-0.0029"
"11.9200","0.3918","-0.0030"
"11.9400","0.3924","-0.0030"
"11.9600","0.3931","-0.0033"
"11.9800","0.3938","-0.0031"
"12.0000","0.3946","-0.0034"
"12.0200","0.3953","-0.0033"
"12.0400","0.3960","-0.0030"
"12.0600","0.3967","-0.0031"
"12.0800","0.3974","-0.0029"
"12.1000","0.3981","-0.0031"
"12.1200","0.3988","-0.0036"
"12.1400","0.3995","-0.0029"
"12.1600","0.4002","-0.0034"
"12.1800","0.4009","-0.0034"
"12.2000","0.4016","-0.0026"
"12.2200","0.4023","-0.0030"
"12.2400","0.4030","-0.0028"
"12.2600","0.4037","-0.0029"
"12.2800","0.4043","-0.0035"
"12.3000","0.4050","-0.0030"
"12.3200","0.4056","-0.0031"
"12.3400","0.4062","-0.0028"
"12.3600","0.4069","-0.0027"
"12.3800","0.4075","-0.0032"
"12.4000","0.4082","-0.0031"
"12.4200","0.4088","-0.0030"
"12.4400","0.4094","-0.0034"
"12.4600","0.4100","-0.0027"
"12.4800","0.4107","-0.0027"
"12.5000","0.4113","-0.0030"
"12.5200","0.4119","-0.0029"
"12.5400","0.4126","-0.0032"
"12.5600","0.4132","-0.0026"
"12.5800","0.4139","-0.0028"
"12.6000","0.4146","-0.0031"
"12.6200","0.4152","-0.0026"
"12.6400","0.4159","-0.0028"
"12.6600","0.4165","-0.0032"
"12.6800","0.4172","-0.0025"
"12.7000","0.4179","-0.0030"
"12.7200","0.4186","-0.0029"
"12.7400","0.4192","-0.0024"
"12.7600","0.4199","-0.0031"
"12.7800","0.4206","-0.0023"
"12.8000","0.4213","-0.0024"
"12.8200","0.4220","-0.0032"
"12.8400","0.4227","-0.0030"
"12.8600","0.4234","-0.0028"
"12.8800","0.4241","-0.0030"
"12.9000","0.4248","-0.0025"
"12.9200","0.4255","-0.0027"
"12.9400","0.4263","-0.0030"
"12.9600","0.4270","-0.0026"
"12.9800","0.4277","-0.0031"
"13.0000","0.4284","-0.0027"
"13.0200","0.4291","-0.0024"
"13.0400","0.4298","-0.0027"
"13.0600","0.4304","-0.0027"
"13.0800","0.4311","-0.0025"
"13.1000","0.4317","-0.0026"
"13.1200","0.4323","-0.0026"
"13.1400","0.4329","-0.0030"
"13.1600","0.4335","-0.0029"
"13.1800","0.4342","-0.0025"
"13.2000","0.4348","-0.0025"
"13.2200","0.4354","-0.0027"
"13.2400","0.4360","-0.0026"
"13.2600","0.4367","-0.0030"
"13.2800","0.4373","-0.0031"
"13.3000","0.4380","-0.0027"
"13.3200","0.4386","-0.0027"
"13.3400","0.4392","-0.0024"
"13.3600","0.4399","-0.0024"
"13.3800","0.4405","-0.0031"
"13.4000","0.4412","-0.0025"
"13.4200","0.4418","-0.0023"
"13.4400","0.4425","-0.0027"
"13.4600","0.4432","-0.0024"
"13.4800","0.4438","-0.0026"
"13.5000","0.4445","-0.0027"
"13.5200","0.4451","-0.0020"
"13.5400","0.4457","-0.0030"
"13.5600","0.4464","-0.0026"
"13.5800","0.4471","-0.0018"
"13.6000","0.4478","-0.0029"
"13.6200","0.4485","-0.0028"
"13.6400","0.4493","-0.0020"
"13.6600","0.4500","-0.0028"
"13.6800","0.4506","-0.0023"
"13.7000","0.4513","-0.0027"
"13.7200","0.4520","-0.0030"
"13.7400","0.4527","-0.0020"
"13.7600","0.4534","-0.0029"
"13.7800","0.4540","-0.0028"
"13.8000","0.4547","-0.0015"
"13.8200","0.4554","-0.0027"
"13.8400","0.4561","-0.0022"
"13.8600","0.4568","-0.0019"
"13.8800","0.4575","-0.0027"
"13.9000","0.4582","-0.0020"
"13.9200","0.4589","-0.0027"
"13.9400","0.4596","-0.0026"
"13.9600","0.4602","-0.0017"
"13.9800","0.4609","-0.0026"
"14.0000","0.4615","-0.0026"
"14.0200","0.4621","-0.0018"
"14.0400","0.4628","-0.0022"
"14.0600","0.4634","-0.0023"
"14.0800","0.4641","-0.0023"
"14.1000","0.4648","-0.0027"
"14.1200","0.4655","-0.0023"
"14.1400","0.4661","-0.0025"
"14.1600","0.4668","-0.0025"
"14.1800","0.4674","-0.0018"
"14.2000","0.4681","-0.0020"
"14.2200","0.4688","-0.0024"
"14.2400","0.4694","-0.0021"
"14.2600","0.4701","-0.0025"
"14.2800","0.4707","-0.0025"
"14.3000","0.4714","-0.0022"
"14.3200","0.4720","-0.0025"
"14.3400","0.4727","-0.0018"
"14.3600","0.4734","-0.0019"
"14.3800","0.4741","-0.0019"
"14.4000","0.4747","-0.0018"
"14.4200","0.4754","-0.0022"
"14.4400","0.4761","-0.0023"
"14.4600","0.4769","-0.0024"
"14.4800","0.4776","-0.0023"
"14.5000","0.4783","-0.0019"
"14.5200","0.4790","-0.0020"
"14.5400","0.4796","-0.0022"
"14.5600","0.4803","-0.0020"
"14.5800","0.4809","-0.0025"
"14.6000","0.4816","-0.0022"
"14.6200","0.4822","-0.0023"
"14.6400","0.4829","-0.0024"
"14.6600","0.4835","-0.0015"
"14.6800","0.4842","-0.0026"
"14.7000","0.4849","-0.0024"
"14.7200","0.4855","-0.0023"
"14.7400","0.4862","-0.0024"
"14.7600","0.4869","-0.0020"
"14.7800","0.4875","-0.0022"
"14.8000","0.4882","-0.0017"
"14.8200","0.4888","-0.0018"
"14.8400","0.4894","-0.0024"
"14.8600","0.4901","-0.0021"
"14.8800","0.4907","-0.0019"
"14.9000","0.4913","-0.0022"
"14.9200","0.4920","-0.0020"
"14.9400","0.4926","-0.0023"
"14.9600","0.4933","-0.0020"
"14.9800","0.4939","-0.0020"
"15.0000","0.4946","-0.0022"
"15.0200","0.4953","-0.0021"
"15.0400","0.4959","-0.0016"
"15.0600","0.4966","-0.0023"
"15.0800","0.4973","-0.0019"
"15.1000","0.4979","-0.0025"
"15.1200","0.4986","-0.0020"
"15.1400","0.4992","-0.0016"
"15.1600","0.4999","-0.0022"
"15.1800","0.5005","-0.0016"
"15.2000","0.5012","-0.0013"
"15.2200","0.5018","-0.0024"
"15.2400","0.5025","-0.0021"
"15.2600","0.5033","-0.0018"
"15.2800","0.5040","-0.0020"
"15.3000","0.5047","-0.0020"
"15.3200","0.5054","-0.0016"
"15.3400","0.5061","-0.0017"
"15.3600","0.5068","-0.0020"
"15.3800","0.5075","-0.0018"
"15.4000","0.5082","-0.0023"
"15.4200","0.5089","-0.0019"
"15.4400","0.5096","-0.0015"
"15.4600","0.5102","-0.0023"
"15.4800","0.5109","-0.0017"
