Time,Displacement,Force
"1.9400","0.0472","-0.0071"
"1.9600","0.0477","-0.0073"
"1.9800","0.0482","-0.0075"
"2.0000","0.0487","-0.0073"
"2.0200","0.0492","-0.0075"
"2.0400","0.0496","-0.0076"
"2.0600","0.0501","-0.0079"
"2.0800","0.0506","-0.0071"
"2.1000","0.0511","-0.0069"
"2.1200","0.0516","-0.0075"
"2.1400","0.0521","-0.0068"
"2.1600","0.0525","-0.0071"
"2.1800","0.0530","-0.0081"
"2.2000","0.0535","-0.0071"
"2.2200","0.0540","-0.0077"
"2.2400","0.0544","-0.0079"
"2.2600","0.0549","-0.0065"
"2.2800","0.0554","-0.0073"
"2.3000","0.0559","-0.0074"
"2.3200","0.0564","-0.0069"
"2.3400","0.0569","-0.0077"
"2.3600","0.0574","-0.0070"
"2.3800","0.0579","-0.0072"
"2.4000","0.0584","-0.0076"
"2.4200","0.0589","-0.0066"
"2.4400","0.0593","-0.0072"
"2.4600","0.0598","-0.0077"
"2.4800","0.0603","-0.0069"
"2.5000","0.0608","-0.0071"
"2.5200","0.0613","-0.0077"
"2.5400","0.0619","-0.0068"
"2.5600","0.0624","-0.0069"
"2.5800","0.0629","-0.0075"
"2.6000","0.0634","-0.0070"
"2.6200","0.0639","-0.0068"
"2.6400","0.0644","-0.0072"
"2.6600","0.0649","-0.0070"
"2.6800","0.0654","-0.0074"
"2.7000","0.0659","-0.0070"
"2.7200","0.0664","-0.0072"
"2.7400","0.0669","-0.0074"
"2.7600","0.0674","-0.0069"
"2.7800","0.0680","-0.0069"
"2.8000","0.0685","-0.0073"
"2.8200","0.0690","-0.0074"
"2.8400","0.0695","-0.0065"
"2.8600","0.0700","-0.0073"
"2.8800","0.0706","-0.0074"
"2.9000","0.0711","-0.0066"
"2.9200","0.0716","-0.0077"
"2.9400","0.0721","-0.0071"
"2.9600","0.0726","-0.0065"
"2.9800","0.0732","-0.0072"
"3.0000","0.0737","-0.0072"
"3.0200","0.0742","-0.0068"
"3.0400","0.0747","-0.0075"
"3.0600","0.0752","-0.0072"
"3.0800","0.0757","-0.0071"
"3.1000","0.0762","-0.0071"
"3.1200","0.0767","-0.0067"
"3.1400","0.0772","-0.0069"
"3.1600","0.0777","-0.0071"
"3.1800","0.0781","-0.0068"
"3.2000","0.0786","-0.0072"
"3.2200","0.0791","-0.0074"
"3.2400","0.0796","-0.0068"
"3.2600","0.0801","-0.0070"
"3.2800","0.0806","-0.0074"
"3.3000","0.0811","-0.0067"
"3.3200","0.0816","-0.0068"
"3.3400","0.0820","-0.0072"
"3.3600","0.0825","-0.0067"
"3.3800","0.0830","-0.0067"
"3.4000","0.0834","-0.0067"
"3.4200","0.0839","-0.0066"
"3.4400","0.0844","-0.0064"
"3.4600","0.0849","-0.0066"
"3.4800","0.0854","-0.0067"
"3.5000","0.0859","-0.0070"
"3.5200","0.0864","-0.0070"
"3.5400","0.0869","-0.0069"
"3.5600","0.0874","-0.0074"
"3.5800","0.0879","-0.0069"
"3.6000","0.0884","-0.0068"
"3.6200","0.0889","-0.0068"
"3.6400","0.0894","-0.0066"
"3.6600","0.0899","-0.0069"
"3.6800","0.0904","-0.0074"
"3.7000","0.0909","-0.0069"
"3.7200","0.0914","-0.0070"
"3.7400","0.0919","-0.0069"
"3.7600","0.0924","-0.0062"
"3.7800","0.0930","-0.0063"
"3.8000","0.0935","-0.0063"
"3.8200","0.0940","-0.0065"
"3.8400","0.0945","-0.0073"
"3.8600","0.0950","-0.0068"
"3.8800","0.0956","-0.0067"
"3.9000","0.0961","-0.0071"
"3.9200","0.0966","-0.0065"
"3.9400","0.0972","-0.0064"
"3.9600","0.0977","-0.0069"
"3.9800","0.0982","-0.0064"
"4.0000","0.0987","-0.0070"
"4.0200","0.0992","-0.0069"
"4.0400","0.0997","-0.0068"
"4.0600","0.1003","-0.0068"
"4.0800","0.1008","-0.0064"
"4.1000","0.1013","-0.0070"
"4.1200","0.1018","-0.0072"
"4.1400","0.1023","-0.0063"
"4.1600","0.1028","-0.0069"
"4.1800","0.1033","-0.0068"
"4.2000","0.1037","-0.0057"
"4.2200","0.1042","-0.0065"
"4.2400","0.1047","-0.0070"
"4.2600","0.1052","-0.0064"
"4.2800","0.1056","-0.0069"
"4.3000","0.1061","-0.0065"
"4.3200","0.1066","-0.0065"
"4.3400","0.1071","-0.0066"
"4.3600","0.1076","-0.0061"
"4.3800","0.1081","-0.0068"
"4.4000","0.1085","-0.0064"
"4.4200","0.1090","-0.0058"
"4.4400","0.1095","-0.0070"
"4.4600","0.1100","-0.0063"
"4.4800","0.1105","-0.0067"
"4.5000","0.1109","-0.0071"
"4.5200","0.1114","-0.0062"
"4.5400","0.1119","-0.0064"
"4.5600","0.1124","-0.0063"
"4.5800","0.1129","-0.0063"
"4.6000","0.1134","-0.0066"
"4.6200","0.1139","-0.0065"
"4.6400","0.1144","-0.0066"
"4.6600","0.1148","-0.0066"
"4.6800","0.1153","-0.0060"
"4.7000","0.1158","-0.0062"
"4.7200","0.1163","-0.0067"
"4.7400","0.1168","-0.0058"
"4.7600","0.1174","-0.0065"
"4.7800","0.1179","-0.0065"
"4.8000","0.1184","-0.0064"
"4.8200","0.1189","-0.0066"
"4.8400","0.1194","-0.0061"
"4.8600","0.1199","-0.0061"
"4.8800","0.1204","-0.0064"
"4.9000","0.1209","-0.0060"
"4.9200","0.1214","-0.0066"
"4.9400","0.1220","-0.0068"
"4.9600","0.1225","-0.0061"
"4.9800","0.1231","-0.0064"
"5.0000","0.1236","-0.0062"
"5.0200","0.1241","-0.0061"
"5.0400","0.1246","-0.0064"
"5.0600","0.1252","-0.0067"
"5.0800","0.1257","-0.0066"
"5.1000","0.1262","-0.0063"
"5.1200","0.1267","-0.0063"
"5.1400","0.1272","-0.0063"
"5.1600","0.1277","-0.0060"
"5.1800","0.1282","-0.0060"
"5.2000","0.1287","-0.0064"
"5.2200","0.1292","-0.0061"
"5.2400","0.1297","-0.0065"
"5.2600","0.1302","-0.0064"
"5.2800","0.1308","-0.0063"
"5.3000","0.1313","-0.0063"
"5.3200","0.1318","-0.0063"
"5.3400","0.1322","-0.0066"
"5.3600","0.1327","-0.0062"
"5.3800","0.1332","-0.0060"
"5.4000","0.1337","-0.0063"
"5.4200","0.1341","-0.0062"
"5.4400","0.1346","-0.0060"
"5.4600","0.1351","-0.0062"
"5.4800","0.1356","-0.0062"
"5.5000","0.1361","-0.0060"
"5.5200","0.1366","-0.0063"
"5.5400","0.1371","-0.0063"
"5.5600","0.1376","-0.0059"
"5.5800","0.1381","-0.0062"
"5.6000","0.1386","-0.0061"
"5.6200","0.1391","-0.0059"
"5.6400","0.1396","-0.0064"
"5.6600","0.1401","-0.0060"
"5.6800","0.1406","-0.0064"
"5.7000","0.1411","-0.0060"
"5.7200","0.1416","-0.0058"
"5.7400","0.1420","-0.0063"
"5.7600","0.1425","-0.0059"
"5.7800","0.1430","-0.0061"
"5.8000","0.1435","-0.0063"
"5.8200","0.1440","-0.0061"
"5.8400","0.1445","-0.0061"
"5.8600","0.1450","-0.0060"
"5.8800","0.1455","-0.0056"
"5.9000","0.1460","-0.0060"
"5.9200","0.1465","-0.0057"
"5.9400","0.1470","-0.0059"
"5.9600","0.1475","-0.0064"
"5.9800","0.1481","-0.0059"
"6.0000","0.1486","-0.0061"
"6.0200","0.1491","-0.0061"
"6.0400","0.1496","-0.0058"
"6.0600","0.1501","-0.0060"
"6.0800","0.1507","-0.0063"
"6.1000","0.1512","-0.0061"
"6.1200","0.1517","-0.0062"
"6.1400","0.1522","-0.0056"
"6.1600","0.1527","-0.0060"
"6.1800","0.1532","-0.0060"
"6.2000","0.1537","-0.0058"
"6.2200","0.1542","-0.0063"
"6.2400","0.1547","-0.0058"
"6.2600","0.1552","-0.0059"
"6.2800","0.1558","-0.0060"
"6.3000","0.1563","-0.0058"
"6.3200","0.1568","-0.0060"
"6.3400","0.1573","-0.0061"
"6.3600","0.1578","-0.0059"
"6.3800","0.1583","-0.0060"
"6.4000","0.1587","-0.0059"
"6.4200","0.1592","-0.0059"
"6.4400","0.1597","-0.0058"
"6.4600","0.1601","-0.0052"
"6.4800","0.1606","-0.0059"
"6.5000","0.1611","-0.0059"
"6.5200","0.1616","-0.0056"
"6.5400","0.1621","-0.0064"
"6.5600","0.1626","-0.0060"
"6.5800","0.1631","-0.0056"
"6.6000","0.1636","-0.0059"
"6.6200","0.1641","-0.0056"
"6.6400","0.1646","-0.0058"
"6.6600","0.1651","-0.0059"
"6.6800","0.1656","-0.0058"
"6.7000","0.1661","-0.0058"
"6.7200","0.1665","-0.0055"
"6.7400","0.1670","-0.0053"
"6.7600","0.1675","-0.0057"
"6.7800","0.1680","-0.0057"
"6.8000","0.1685","-0.0057"
"6.8200","0.1690","-0.0060"
"6.8400","0.1694","-0.0059"
"6.8600","0.1699","-0.0056"
"6.8800","0.1704","-0.0055"
"6.9000","0.1709","-0.0055"
"6.9200","0.1715","-0.0055"
"6.9400","0.1720","-0.0057"
"6.9600","0.1725","-0.0057"
"6.9800","0.1730","-0.0058"
"7.0000","0.1735","-0.0057"
"7.0200","0.1740","-0.0056"
"7.0400","0.1744","-0.0056"
"7.0600","0.1749","-0.0063"
"7.0800","0.1755","-0.0058"
"7.1000","0.1760","-0.0056"
"7.1200","0.1765","-0.0056"
"7.1400","0.1771","-0.0051"
"7.1600","0.1776","-0.0054"
"7.1800","0.1781","-0.0060"
"7.2000","0.1786","-0.0056"
"7.2200","0.1791","-0.0059"
"7.2400","0.1797","-0.0060"
"7.2600","0.1802","-0.0054"
"7.2800","0.1807","-0.0053"
"7.3000","0.1811","-0.0052"
"7.3200","0.1816","-0.0053"
"7.3400","0.1822","-0.0056"
"7.3600","0.1827","-0.0055"
"7.3800","0.1832","-0.0059"
"7.4000","0.1837","-0.0061"
"7.4200","0.1842","-0.0054"
"7.4400","0.1847","-0.0057"
"7.4600","0.1852","-0.0055"
"7.4800","0.1857","-0.0049"
"7.5000","0.1861","-0.0053"
"7.5200","0.1866","-0.0053"
"7.5400","0.1871","-0.0053"
"7.5600","0.1876","-0.0059"
"7.5800","0.1881","-0.0056"
"7.6000","0.1886","-0.0055"
"7.6200","0.1891","-0.0056"
"7.6400","0.1896","-0.0053"
"7.6600","0.1900","-0.0057"
"7.6800","0.1905","-0.0051"
"7.7000","0.1910","-0.0052"
"7.7200","0.1915","-0.0054"
"7.7400","0.1920","-0.0053"
"7.7600","0.1924","-0.0055"
"7.7800","0.1929","-0.0056"
"7.8000","0.1934","-0.0055"
"7.8200","0.1939","-0.0055"
"7.8400","0.1944","-0.0050"
"7.8600","0.1949","-0.0054"
"7.8800","0.1954","-0.0052"
"7.9000","0.1959","-0.0054"
"7.9200","0.1964","-0.0055"
"7.9400","0.1969","-0.0053"
"7.9600","0.1975","-0.0053"
"7.9800","0.1980","-0.0048"
"8.0000","0.1985","-0.0046"
"8.0200","0.1990","-0.0056"
"8.0400","0.1995","-0.0055"
"8.0600","0.2000","-0.0052"
"8.0800","0.2006","-0.0056"
"8.1000","0.2010","-0.0054"
"8.1200","0.2015","-0.0051"
"8.1400","0.2020","-0.0052"
"8.1600","0.2026","-0.0050"
"8.1800","0.2031","-0.0050"
"8.2000","0.2036","-0.0054"
"8.2200","0.2042","-0.0054"
"8.2400","0.2047","-0.0057"
"8.2600","0.2052","-0.0054"
"8.2800","0.2058","-0.0056"
"8.3000","0.2063","-0.0053"
"8.3200","0.2068","-0.0055"
"8.3400","0.2073","-0.0054"
"8.3600","0.2078","-0.0054"
"8.3800","0.2083","-0.0052"
"8.4000","0.2088","-0.0053"
"8.4200","0.2093","-0.0051"
"8.4400","0.2098","-0.0053"
"8.4600","0.2103","-0.0051"
"8.4800","0.2108","-0.0051"
"8.5000","0.2113","-0.0051"
"8.5200","0.2118","-0.0051"
"8.5400","0.2123","-0.0049"
"8.5600","0.2128","-0.0056"
"8.5800","0.2132","-0.0050"
"8.6000","0.2137","-0.0048"
"8.6200","0.2141","-0.0055"
"8.6400","0.2146","-0.0050"
"8.6600","0.2151","-0.0053"
"8.6800","0.2156","-0.0054"
"8.7000","0.2160","-0.0047"
"8.7200","0.2165","-0.0050"
"8.7400","0.2170","-0.0051"
"8.7600","0.2175","-0.0048"
"8.7800","0.2179","-0.0049"
"8.8000","0.2184","-0.0053"
"8.8200","0.2189","-0.0049"
"8.8400","0.2194","-0.0048"
"8.8600","0.2199","-0.0050"
"8.8800","0.2204","-0.0052"
"8.9000","0.2209","-0.0053"
"8.9200","0.2214","-0.0057"
"8.9400","0.2219","-0.0049"
"8.9600","0.2224","-0.0044"
"8.9800","0.2229","-0.0043"
"9.0000","0.2234","-0.0045"
"9.0200","0.2239","-0.0052"
"9.0400","0.2244","-0.0054"
"9.0600","0.2249","-0.0050"
"9.0800","0.2254","-0.0049"
"9.1000","0.2259","-0.0051"
"9.1200","0.2264","-0.0046"
"9.1400","0.2270","-0.0050"
"9.1600","0.2274","-0.0049"
"9.1800","0.2279","-0.0047"
"9.2000","0.2284","-0.0048"
"9.2200","0.2289","-0.0050"
"9.2400","0.2294","-0.0053"
"9.2600","0.2300","-0.0058"
"9.2800","0.2305","-0.0052"
"9.3000","0.2310","-0.0050"
"9.3200","0.2316","-0.0048"
"9.3400","0.2321","-0.0041"
"9.3600","0.2326","-0.0049"
"9.3800","0.2332","-0.0046"
"9.4000","0.2337","-0.0048"
"9.4200","0.2342","-0.0053"
"9.4400","0.2347","-0.0046"
"9.4600","0.2352","-0.0048"
"9.4800","0.2357","-0.0048"
"9.5000","0.2362","-0.0047"
"9.5200","0.2367","-0.0049"
"9.5400","0.2372","-0.0050"
"9.5600","0.2377","-0.0051"
"9.5800","0.2382","-0.0051"
"9.6000","0.2387","-0.0048"
"9.6200","0.2392","-0.0048"
"9.6400","0.2397","-0.0047"
"9.6600","0.2403","-0.0048"
"9.6800","0.2408","-0.0046"
"9.7000","0.2413","-0.0046"
"9.7200","0.2417","-0.0050"
"9.7400","0.2422","-0.0046"
"9.7600","0.2427","-0.0048"
"9.7800","0.2432","-0.0051"
"9.8000","0.2437","-0.0045"
"9.8200","0.2442","-0.0047"
"9.8400","0.2447","-0.0048"
"9.8600","0.2451","-0.0046"
"9.8800","0.2456","-0.0048"
"9.9000","0.2461","-0.0050"
"9.9200","0.2466","-0.0046"
"9.9400","0.2471","-0.0047"
"9.9600","0.2476","-0.0047"
"9.9800","0.2480","-0.0046"
"10.0000","0.2485","-0.0046"
"10.0200","0.2490","-0.0044"
"10.0400","0.2495","-0.0046"
"10.0600","0.2500","-0.0049"
"10.0800","0.2505","-0.0050"
"10.1000","0.2509","-0.0049"
"10.1200","0.2514","-0.0051"
"10.1400","0.2519","-0.0045"
"10.1600","0.2524","-0.0043"
"10.1800","0.2529","-0.0047"
"10.2000","0.2535","-0.0042"
"10.2200","0.2540","-0.0042"
"10.2400","0.2545","-0.0048"
"10.2600","0.2550","-0.0045"
"10.2800","0.2556","-0.0048"
"10.3000","0.2560","-0.0049"
"10.3200","0.2565","-0.0043"
"10.3400","0.2571","-0.0047"
"10.3600","0.2576","-0.0041"
"10.3800","0.2581","-0.0044"
"10.4000","0.2587","-0.0049"
"10.4200","0.2592","-0.0046"
"10.4400","0.2597","-0.0047"
"10.4600","0.2602","-0.0048"
"10.4800","0.2607","-0.0044"
"10.5000","0.2612","-0.0050"
"10.5200","0.2617","-0.0047"
"10.5400","0.2623","-0.0040"
"10.5600","0.2628","-0.0045"
"10.5800","0.2633","-0.0045"
"10.6000","0.2638","-0.0042"
"10.6200","0.2643","-0.0048"
"10.6400","0.2648","-0.0046"
"10.6600","0.2653","-0.0046"
"10.6800","0.2658","-0.0045"
"10.7000","0.2663","-0.0046"
"10.7200","0.2668","-0.0042"
"10.7400","0.2673","-0.0045"
"10.7600","0.2678","-0.0046"
"10.7800","0.2682","-0.0043"
"10.8000","0.2687","-0.0045"
"10.8200","0.2692","-0.0048"
"10.8400","0.2697","-0.0045"
"10.8600","0.2701","-0.0044"
"10.8800","0.2706","-0.0044"
"10.9000","0.2711","-0.0043"
"10.9200","0.2716","-0.0045"
"10.9400","0.2721","-0.0046"
"10.9600","0.2725","-0.0043"
"10.9800","0.2730","-0.0045"
"11.0000","0.2735","-0.0042"
"11.0200","0.2740","-0.0039"
"11.0400","0.2745","-0.0045"
"11.0600","0.2750","-0.0043"
"11.0800","0.2754","-0.0045"
"11.1000","0.2759","-0.0050"
"11.1200","0.2764","-0.0043"
"11.1400","0.2769","-0.0042"
"11.1600","0.2774","-0.0043"
"11.1800","0.2779","-0.0038"
"11.2000","0.2784","-0.0044"
"11.2200","0.2789","-0.0044"
"11.2400","0.2794","-0.0043"
"11.2600","0.2799","-0.0048"
"11.2800","0.2804","-0.0044"
"11.3000","0.2809","-0.0045"
"11.3200","0.2814","-0.0048"
"11.3400","0.2818","-0.0040"
"11.3600","0.2823","-0.0045"
"11.3800","0.2828","-0.0045"
"11.4000","0.2833","-0.0037"
"11.4200","0.2838","-0.0043"
"11.4400","0.2843","-0.0041"
"11.4600","0.2849","-0.0041"
"11.4800","0.2854","-0.0043"
"11.5000","0.2860","-0.0044"
"11.5200","0.2865","-0.0043"
"11.5400","0.2870","-0.0044"
"11.5600","0.2876","-0.0038"
"11.5800","0.2881","-0.0046"
"11.6000","0.2886","-0.0042"
"11.6200","0.2891","-0.0040"
"11.6400","0.2896","-0.0046"
"11.6600","0.2901","-0.0038"
"11.6800","0.2906","-0.0041"
"11.7000","0.2912","-0.0042"
"11.7200","0.2917","-0.0042"
"11.7400","0.2923","-0.0043"
"11.7600","0.2928","-0.0044"
"11.7800","0.2933","-0.0039"
"11.8000","0.2938","-0.0043"
"11.8200","0.2943","-0.0041"
"11.8400","0.2948","-0.0043"
"11.8600","0.2953","-0.0042"
"11.8800","0.2958","-0.0040"
"11.9000","0.2962","-0.0044"
"11.9200","0.2967","-0.0043"
"11.9400","0.2972","-0.0037"
"11.9600","0.2977","-0.0042"
"11.9800","0.2982","-0.0042"
"12.0000","0.2987","-0.0036"
"12.0200","0.2992","-0.0041"
"12.0400","0.2997","-0.0040"
"12.0600","0.3001","-0.0041"
"12.0800","0.3006","-0.0044"
"12.1000","0.3011","-0.0041"
"12.1200","0.3016","-0.0045"
"12.1400","0.3021","-0.0043"
"12.1600","0.3026","-0.0039"
"12.1800","0.3031","-0.0041"
"12.2000","0.3036","-0.0037"
"12.2200","0.3041","-0.0041"
"12.2400","0.3046","-0.0041"
"12.2600","0.3050","-0.0041"
"12.2800","0.3055","-0.0043"
"12.3000","0.3060","-0.0040"
"12.3200","0.3065","-0.0040"
"12.3400","0.3070","-0.0040"
"12.3600","0.3075","-0.0034"
"12.3800","0.3080","-0.0041"
"12.4000","0.3085","-0.0041"
"12.4200","0.3090","-0.0037"
"12.4400","0.3095","-0.0041"
"12.4600","0.3100","-0.0038"
"12.4800","0.3105","-0.0041"
"12.5000","0.3110","-0.0040"
"12.5200","0.3115","-0.0037"
"12.5400","0.3120","-0.0042"
"12.5600","0.3125","-0.0037"
"12.5800","0.3130","-0.0037"
"12.6000","0.3135","-0.0042"
"12.6200","0.3141","-0.0035"
"12.6400","0.3146","-0.0037"
"12.6600","0.3151","-0.0040"
"12.6800","0.3156","-0.0041"
"12.7000","0.3161","-0.0039"
"12.7200","0.3166","-0.0040"
"12.7400","0.3171","-0.0040"
"12.7600","0.3176","-0.0039"
"12.7800","0.3181","-0.0037"
"12.8000","0.3187","-0.0039"
"12.8200","0.3192","-0.0040"
"12.8400","0.3197","-0.0035"
"12.8600","0.3202","-0.0037"
"12.8800","0.3207","-0.0041"
"12.9000","0.3212","-0.0035"
"12.9200","0.3217","-0.0040"
"12.9400","0.3222","-0.0040"
"12.9600","0.3227","-0.0036"
"12.9800","0.3232","-0.0041"
"13.0000","0.3237","-0.0036"
"13.0200","0.3242","-0.0038"
"13.0400","0.3247","-0.0041"
"13.0600","0.3252","-0.0034"
"13.0800","0.3256","-0.0045"
"13.1000","0.3261","-0.0044"
"13.1200","0.3266","-0.0032"
"13.1400","0.3271","-0.0043"
"13.1600","0.3275","-0.0035"
"13.1800","0.3280","-0.0033"
"13.2000","0.3285","-0.0042"
"13.2200","0.3290","-0.0035"
"13.2400","0.3295","-0.0037"
"13.2600","0.3299","-0.0041"
"13.2800","0.3304","-0.0033"
"13.3000","0.3309","-0.0039"
"13.3200","0.3314","-0.0038"
"13.3400","0.3319","-0.0033"
"13.3600","0.3324","-0.0044"
"13.3800","0.3329","-0.0037"
"13.4000","0.3334","-0.0034"
"13.4200","0.3339","-0.0042"
"13.4400","0.3344","-0.0033"
"13.4600","0.3349","-0.0033"
"13.4800","0.3354","-0.0041"
"13.5000","0.3359","-0.0037"
"13.5200","0.3364","-0.0036"
"13.5400","0.3369","-0.0042"
"13.5600","0.3374","-0.0036"
"13.5800","0.3379","-0.0037"
"13.6000","0.3384","-0.0039"
"13.6200","0.3389","-0.0034"
"13.6400","0.3395","-0.0037"
"13.6600","0.3400","-0.0034"
"13.6800","0.3406","-0.0031"
"13.7000","0.3411","-0.0039"
"13.7200","0.3416","-0.0036"
"13.7400","0.3421","-0.0034"
"13.7600","0.3426","-0.0044"
"13.7800","0.3431","-0.0035"
"13.8000","0.3437","-0.0036"
"13.8200","0.3442","-0.0036"
"13.8400","0.3447","-0.0033"
"13.8600","0.3452","-0.0036"
"13.8800","0.3457","-0.0034"
"13.9000","0.3462","-0.0036"
"13.9200","0.3467","-0.0041"
"13.9400","0.3471","-0.0031"
"13.9600","0.3476","-0.0035"
"13.9800","0.3482","-0.0037"
"14.0000","0.3487","-0.0029"
"14.0200","0.3491","-0.0034"
"14.0400","0.3496","-0.0038"
"14.0600","0.3501","-0.0035"
"14.0800","0.3506","-0.0041"
"14.1000","0.3511","-0.0041"
"14.1200","0.3516","-0.0036"
"14.1400","0.3521","-0.0033"
"14.1600","0.3526","-0.0029"
"14.1800","0.3531","-0.0033"
"14.2000","0.3536","-0.0035"
"14.2200","0.3540","-0.0033"
"14.2400","0.3545","-0.0041"
"14.2600","0.3550","-0.0036"
"14.2800","0.3555","-0.0035"
"14.3000","0.3560","-0.0039"
"14.3200","0.3565","-0.0037"
"14.3400","0.3570","-0.0036"
"14.3600","0.3575","-0.0035"
"14.3800","0.3579","-0.0035"
"14.4000","0.3584","-0.0035"
"14.4200","0.3589","-0.0031"
"14.4400","0.3595","-0.0035"
"14.4600","0.3600","-0.0034"
"14.4800","0.3605","-0.0033"
"14.5000","0.3610","-0.0034"
"14.5200","0.3615","-0.0039"
"14.5400","0.3620","-0.0032"
"14.5600","0.3625","-0.0033"
"14.5800","0.3630","-0.0032"
"14.6000","0.3635","-0.0032"
"14.6200","0.3640","-0.0034"
"14.6400","0.3645","-0.0035"
"14.6600","0.3650","-0.0036"
"14.6800","0.3655","-0.0034"
"14.7000","0.3660","-0.0036"
"14.7200","0.3665","-0.0032"
"14.7400","0.3670","-0.0036"
"14.7600","0.3676","-0.0030"
"14.7800","0.3681","-0.0033"
"14.8000","0.3687","-0.0038"
"14.8200","0.3692","-0.0031"
"14.8400","0.3698","-0.0032"
"14.8600","0.3703","-0.0037"
"14.8800","0.3708","-0.0029"
"14.9000","0.3713","-0.0034"
"14.9200","0.3718","-0.0035"
"14.9400","0.3723","-0.0032"
"14.9600","0.3728","-0.0038"
"14.9800","0.3733","-0.0026"
"15.0000","0.3737","-0.0028"
"15.0200","0.3742","-0.0033"
"15.0400","0.3748","-0.0027"
"15.0600","0.3753","-0.0040"
"15.0800","0.3757","-0.0039"
"15.1000","0.3762","-0.0032"
"15.1200","0.3767","-0.0036"
"15.1400","0.3772","-0.0029"
"15.1600","0.3777","-0.0028"
"15.1800","0.3782","-0.0032"
"15.2000","0.3787","-0.0030"
"15.2200","0.3792","-0.0038"
"15.2400","0.3797","-0.0037"
"15.2600","0.3801","-0.0032"
"15.2800","0.3806","-0.0036"
"15.3000","0.3810","-0.0029"
"15.3200","0.3815","-0.0026"
"15.3400","0.3820","-0.0032"
"15.3600","0.3824","-0.0030"
"15.3800","0.3829","-0.0033"
"15.4000","0.3834","-0.0036"
"15.4200","0.3839","-0.0033"
"15.4400","0.3844","-0.0031"
"15.4600","0.3849","-0.0031"
"15.4800","0.3853","-0.0030"
