Time,Displacement,Force
"2.9600","0.0482","-0.0066"
"2.9800","0.0485","-0.0060"
"3.0000","0.0489","-0.0061"
"3.0200","0.0492","-0.0070"
"3.0400","0.0495","-0.0058"
"3.0600","0.0499","-0.0062"
"3.0800","0.0502","-0.0064"
"3.1000","0.0505","-0.0055"
"3.1200","0.0508","-0.0068"
"3.1400","0.0511","-0.0063"
"3.1600","0.0514","-0.0053"
"3.1800","0.0517","-0.0064"
"3.2000","0.0520","-0.0062"
"3.2200","0.0524","-0.0061"
"3.2400","0.0527","-0.0072"
"3.2600","0.0530","-0.0067"
"3.2800","0.0533","-0.0059"
"3.3000","0.0537","-0.0066"
"3.3200","0.0540","-0.0056"
"3.3400","0.0543","-0.0057"
"3.3600","0.0547","-0.0062"
"3.3800","0.0550","-0.0059"
"3.4000","0.0553","-0.0064"
"3.4200","0.0556","-0.0065"
"3.4400","0.0560","-0.0055"
"3.4600","0.0563","-0.0062"
"3.4800","0.0566","-0.0058"
"3.5000","0.0570","-0.0049"
"3.5200","0.0573","-0.0067"
"3.5400","0.0576","-0.0070"
"3.5600","0.0579","-0.0055"
"3.5800","0.0582","-0.0065"
"3.6000","0.0586","-0.0067"
"3.6200","0.0589","-0.0061"
"3.6400","0.0592","-0.0058"
"3.6600","0.0596","-0.0053"
"3.6800","0.0599","-0.0055"
"3.7000","0.0603","-0.0062"
"3.7200","0.0606","-0.0062"
"3.7400","0.0609","-0.0064"
"3.7600","0.0613","-0.0065"
"3.7800","0.0616","-0.0057"
"3.8000","0.0620","-0.0056"
"3.8200","0.0623","-0.0059"
"3.8400","0.0627","-0.0062"
"3.8600","0.0630","-0.0065"
"3.8800","0.0633","-0.0062"
"3.9000","0.0637","-0.0060"
"3.9200","0.0640","-0.0058"
"3.9400","0.0644","-0.0053"
"3.9600","0.0647","-0.0061"
"3.9800","0.0650","-0.0053"
"4.0000","0.0653","-0.0055"
"4.0200","0.0656","-0.0075"
"4.0400","0.0660","-0.0064"
"4.0600","0.0663","-0.0058"
"4.0800","0.0667","-0.0066"
"4.1000","0.0670","-0.0052"
"4.1200","0.0674","-0.0054"
"4.1400","0.0677","-0.0063"
"4.1600","0.0681","-0.0055"
"4.1800","0.0684","-0.0061"
"4.2000","0.0688","-0.0063"
"4.2200","0.0691","-0.0056"
"4.2400","0.0695","-0.0060"
"4.2600","0.0698","-0.0064"
"4.2800","0.0702","-0.0061"
"4.3000","0.0705","-0.0064"
"4.3200","0.0708","-0.0058"
"4.3400","0.0712","-0.0053"
"4.3600","0.0715","-0.0054"
"4.3800","0.0719","-0.0052"
"4.4000","0.0722","-0.0057"
"4.4200","0.0726","-0.0062"
"4.4400","0.0729","-0.0061"
"4.4600","0.0733","-0.0061"
"4.4800","0.0736","-0.0061"
"4.5000","0.0739","-0.0061"
"4.5200","0.0742","-0.0061"
"4.5400","0.0746","-0.0057"
"4.5600","0.0749","-0.0061"
"4.5800","0.0752","-0.0055"
"4.6000","0.0756","-0.0048"
"4.6200","0.0759","-0.0063"
"4.6400","0.0762","-0.0056"
"4.6600","0.0766","-0.0059"
"4.6800","0.0769","-0.0070"
"4.7000","0.0772","-0.0060"
"4.7200","0.0776","-0.0057"
"4.7400","0.0779","-0.0055"
"4.7600","0.0782","-0.0048"
"4.7800","0.0786","-0.0055"
"4.8000","0.0789","-0.0058"
"4.8200","0.0792","-0.0055"
"4.8400","0.0795","-0.0065"
"4.8600","0.0799","-0.0059"
"4.8800","0.0802","-0.0058"
"4.9000","0.0805","-0.0062"
"4.9200","0.0809","-0.0054"
"4.9400","0.0812","-0.0056"
"4.9600","0.0815","-0.0059"
"4.9800","0.0818","-0.0057"
"5.0000","0.0822","-0.0057"
"5.0200","0.0825","-0.0056"
"5.0400","0.0828","-0.0055"
"5.0600","0.0831","-0.0056"
"5.0800","0.0834","-0.0055"
"5.1000","0.0838","-0.0060"
"5.1200","0.0841","-0.0059"
"5.1400","0.0844","-0.0059"
"5.1600","0.0847","-0.0061"
"5.1800","0.0850","-0.0053"
"5.2000","0.0854","-0.0053"
"5.2200","0.0857","-0.0056"
"5.2400","0.0860","-0.0054"
"5.2600","0.0864","-0.0058"
"5.2800","0.0867","-0.0060"
"5.3000","0.0871","-0.0060"
"5.3200","0.0874","-0.0060"
"5.3400","0.0877","-0.0054"
"5.3600","0.0881","-0.0057"
"5.3800","0.0884","-0.0060"
"5.4000","0.0888","-0.0055"
"5.4200","0.0891","-0.0055"
"5.4400","0.0894","-0.0057"
"5.4600","0.0897","-0.0053"
"5.4800","0.0901","-0.0059"
"5.5000","0.0904","-0.0055"
"5.5200","0.0907","-0.0056"
"5.5400","0.0910","-0.0060"
"5.5600","0.0914","-0.0052"
"5.5800","0.0917","-0.0059"
"5.6000","0.0920","-0.0055"
"5.6200","0.0924","-0.0050"
"5.6400","0.0927","-0.0061"
"5.6600","0.0931","-0.0052"
"5.6800","0.0934","-0.0053"
"5.7000","0.0938","-0.0061"
"5.7200","0.0941","-0.0057"
"5.7400","0.0945","-0.0059"
"5.7600","0.0948","-0.0060"
"5.7800","0.0952","-0.0053"
"5.8000","0.0955","-0.0053"
"5.8200","0.0959","-0.0052"
"5.8400","0.0962","-0.0052"
"5.8600","0.0966","-0.0061"
"5.8800","0.0969","-0.0056"
"5.9000","0.0972","-0.0055"
"5.9200","0.0976","-0.0058"
"5.9400","0.0979","-0.0054"
"5.9600","0.0982","-0.0054"
"5.9800","0.0986","-0.0053"
"6.0000","0.0989","-0.0054"
"6.0200","0.0992","-0.0054"
"6.0400","0.0996","-0.0058"
"6.0600","0.0999","-0.0054"
"6.0800","0.1002","-0.0055"
"6.1000","0.1006","-0.0053"
"6.1200","0.1009","-0.0054"
"6.1400","0.1013","-0.0057"
"6.1600","0.1016","-0.0048"
"6.1800","0.1019","-0.0065"
"6.2000","0.1022","-0.0055"
"6.2200","0.1026","-0.0044"
"6.2400","0.1029","-0.0052"
"6.2600","0.1032","-0.0059"
"6.2800","0.1036","-0.0067"
"6.3000","0.1039","-0.0061"
"6.3200","0.1042","-0.0045"
"6.3400","0.1046","-0.0047"
"6.3600","0.1049","-0.0057"
"6.3800","0.1052","-0.0053"
"6.4000","0.1055","-0.0053"
"6.4200","0.1059","-0.0059"
"6.4400","0.1062","-0.0052"
"6.4600","0.1065","-0.0052"
"6.4800","0.1068","-0.0057"
"6.5000","0.1072","-0.0058"
"6.5200","0.1075","-0.0056"
"6.5400","0.1078","-0.0056"
"6.5600","0.1081","-0.0054"
"6.5800","0.1085","-0.0046"
"6.6000","0.1088","-0.0052"
"6.6200","0.1091","-0.0062"
"6.6400","0.1094","-0.0049"
"6.6600","0.1097","-0.0062"
"6.6800","0.1100","-0.0059"
"6.7000","0.1104","-0.0039"
"6.7200","0.1107","-0.0043"
"6.7400","0.1110","-0.0053"
"6.7600","0.1114","-0.0051"
"6.7800","0.1117","-0.0068"
"6.8000","0.1120","-0.0069"
"6.8200","0.1124","-0.0055"
"6.8400","0.1127","-0.0046"
"6.8600","0.1130","-0.0046"
"6.8800","0.1134","-0.0046"
"6.9000","0.1137","-0.0061"
"6.9200","0.1140","-0.0061"
"6.9400","0.1143","-0.0045"
"6.9600","0.1147","-0.0049"
"6.9800","0.1150","-0.0049"
"7.0000","0.1153","-0.0039"
"7.0200","0.1157","-0.0053"
"7.0400","0.1160","-0.0072"
"7.0600","0.1163","-0.0066"
"7.0800","0.1167","-0.0050"
"7.1000","0.1170","-0.0049"
"7.1200","0.1173","-0.0037"
"7.1400","0.1177","-0.0042"
"7.1600","0.1180","-0.0066"
"7.1800","0.1183","-0.0066"
"7.2000","0.1187","-0.0062"
"7.2200","0.1190","-0.0055"
"7.2400","0.1193","-0.0039"
"7.2600","0.1196","-0.0043"
"7.2800","0.1200","-0.0056"
"7.3000","0.1203","-0.0051"
"7.3200","0.1207","-0.0067"
"7.3400","0.1210","-0.0060"
"7.3600","0.1214","-0.0043"
"7.3800","0.1218","-0.0046"
"7.4000","0.1221","-0.0049"
"7.4200","0.1225","-0.0045"
"7.4400","0.1228","-0.0055"
"7.4600","0.1232","-0.0062"
"7.4800","0.1235","-0.0061"
"7.5000","0.1238","-0.0052"
"7.5200","0.1242","-0.0040"
"7.5400","0.1245","-0.0042"
"7.5600","0.1249","-0.0049"
"7.5800","0.1252","-0.0058"
"7.6000","0.1256","-0.0065"
"7.6200","0.1259","-0.0060"
"7.6400","0.1262","-0.0050"
"7.6600","0.1266","-0.0044"
"7.6800","0.1269","-0.0040"
"7.7000","0.1272","-0.0047"
"7.7200","0.1276","-0.0054"
"7.7400","0.1279","-0.0055"
"7.7600","0.1282","-0.0061"
"7.7800","0.1286","-0.0052"
"7.8000","0.1289","-0.0040"
"7.8200","0.1292","-0.0047"
"7.8400","0.1296","-0.0050"
"7.8600","0.1299","-0.0048"
"7.8800","0.1302","-0.0057"
"7.9000","0.1306","-0.0055"
"7.9200","0.1309","-0.0048"
"7.9400","0.1313","-0.0047"
"7.9600","0.1316","-0.0043"
"7.9800","0.1319","-0.0050"
"8.0000","0.1322","-0.0054"
"8.0200","0.1325","-0.0055"
"8.0400","0.1329","-0.0060"
"8.0600","0.1332","-0.0055"
"8.0800","0.1335","-0.0045"
"8.1000","0.1339","-0.0044"
"8.1200","0.1342","-0.0040"
"8.1400","0.1346","-0.0050"
"8.1600","0.1349","-0.0056"
"8.1800","0.1352","-0.0053"
"8.2000","0.1355","-0.0054"
"8.2200","0.1359","-0.0049"
"8.2400","0.1362","-0.0045"
"8.2600","0.1365","-0.0053"
"8.2800","0.1369","-0.0054"
"8.3000","0.1372","-0.0051"
"8.3200","0.1375","-0.0057"
"8.3400","0.1379","-0.0045"
"8.3600","0.1382","-0.0043"
"8.3800","0.1385","-0.0048"
"8.4000","0.1389","-0.0044"
"8.4200","0.1392","-0.0055"
"8.4400","0.1395","-0.0056"
"8.4600","0.1398","-0.0054"
"8.4800","0.1402","-0.0055"
"8.5000","0.1405","-0.0044"
"8.5200","0.1408","-0.0045"
"8.5400","0.1411","-0.0052"
"8.5600","0.1414","-0.0047"
"8.5800","0.1418","-0.0046"
"8.6000","0.1421","-0.0053"
"8.6200","0.1424","-0.0042"
"8.6400","0.1427","-0.0047"
"8.6600","0.1431","-0.0053"
"8.6800","0.1434","-0.0050"
"8.7000","0.1437","-0.0051"
"8.7200","0.1441","-0.0048"
"8.7400","0.1444","-0.0043"
"8.7600","0.1447","-0.0048"
"8.7800","0.1451","-0.0045"
"8.8000","0.1454","-0.0051"
"8.8200","0.1457","-0.0054"
"8.8400","0.1460","-0.0047"
"8.8600","0.1464","-0.0050"
"8.8800","0.1467","-0.0046"
"8.9000","0.1471","-0.0045"
"8.9200","0.1474","-0.0053"
"8.9400","0.1478","-0.0049"
"8.9600","0.1481","-0.0048"
"8.9800","0.1485","-0.0049"
"9.0000","0.1488","-0.0043"
"9.0200","0.1491","-0.0047"
"9.0400","0.1495","-0.0047"
"9.0600","0.1498","-0.0048"
"9.0800","0.1502","-0.0051"
"9.1000","0.1505","-0.0053"
"9.1200","0.1509","-0.0048"
"9.1400","0.1512","-0.0048"
"9.1600","0.1515","-0.0042"
"9.1800","0.1519","-0.0042"
"9.2000","0.1522","-0.0050"
"9.2200","0.1526","-0.0054"
"9.2400","0.1529","-0.0056"
"9.2600","0.1532","-0.0055"
"9.2800","0.1536","-0.0046"
"9.3000","0.1539","-0.0044"
"9.3200","0.1542","-0.0042"
"9.3400","0.1546","-0.0041"
"9.3600","0.1549","-0.0050"
"9.3800","0.1552","-0.0051"
"9.4000","0.1556","-0.0049"
"9.4200","0.1559","-0.0050"
"9.4400","0.1563","-0.0046"
"9.4600","0.1566","-0.0044"
"9.4800","0.1569","-0.0047"
"9.5000","0.1573","-0.0048"
"9.5200","0.1576","-0.0049"
"9.5400","0.1579","-0.0047"
"9.5600","0.1583","-0.0047"
"9.5800","0.1586","-0.0045"
"9.6000","0.1589","-0.0043"
"9.6200","0.1592","-0.0049"
"9.6400","0.1596","-0.0050"
"9.6600","0.1599","-0.0048"
"9.6800","0.1602","-0.0050"
"9.7000","0.1605","-0.0048"
"9.7200","0.1609","-0.0046"
"9.7400","0.1612","-0.0045"
"9.7600","0.1615","-0.0043"
"9.7800","0.1619","-0.0043"
"9.8000","0.1622","-0.0047"
"9.8200","0.1625","-0.0048"
"9.8400","0.1629","-0.0046"
"9.8600","0.1632","-0.0048"
"9.8800","0.1635","-0.0043"
"9.9000","0.1638","-0.0049"
"9.9200","0.1642","-0.0046"
"9.9400","0.1645","-0.0046"
"9.9600","0.1648","-0.0043"
"9.9800","0.1651","-0.0046"
"10.0000","0.1655","-0.0047"
"10.0200","0.1658","-0.0047"
"10.0400","0.1661","-0.0050"
"10.0600","0.1664","-0.0046"
"10.0800","0.1667","-0.0045"
"10.1000","0.1671","-0.0046"
"10.1200","0.1674","-0.0045"
"10.1400","0.1677","-0.0044"
"10.1600","0.1680","-0.0048"
"10.1800","0.1684","-0.0046"
"10.2000","0.1687","-0.0049"
"10.2200","0.1690","-0.0044"
"10.2400","0.1694","-0.0046"
"10.2600","0.1697","-0.0049"
"10.2800","0.1701","-0.0044"
"10.3000","0.1704","-0.0048"
"10.3200","0.1707","-0.0047"
"10.3400","0.1711","-0.0041"
"10.3600","0.1714","-0.0046"
"10.3800","0.1717","-0.0043"
"10.4000","0.1721","-0.0042"
"10.4200","0.1724","-0.0050"
"10.4400","0.1727","-0.0046"
"10.4600","0.1731","-0.0046"
"10.4800","0.1734","-0.0050"
"10.5000","0.1737","-0.0043"
"10.5200","0.1740","-0.0046"
"10.5400","0.1743","-0.0044"
"10.5600","0.1747","-0.0045"
"10.5800","0.1750","-0.0048"
"10.6000","0.1754","-0.0043"
"10.6200","0.1758","-0.0043"
"10.6400","0.1761","-0.0045"
"10.6600","0.1765","-0.0042"
"10.6800","0.1768","-0.0047"
"10.7000","0.1772","-0.0046"
"10.7200","0.1776","-0.0048"
"10.7400","0.1779","-0.0043"
"10.7600","0.1783","-0.0042"
"10.7800","0.1786","-0.0047"
"10.8000","0.1789","-0.0039"
"10.8200","0.1792","-0.0044"
"10.8400","0.1796","-0.0049"
"10.8600","0.1799","-0.0040"
"10.8800","0.1802","-0.0044"
"10.9000","0.1805","-0.0045"
"10.9200","0.1809","-0.0041"
"10.9400","0.1812","-0.0049"
"10.9600","0.1815","-0.0046"
"10.9800","0.1819","-0.0039"
"11.0000","0.1822","-0.0045"
"11.0200","0.1826","-0.0043"
"11.0400","0.1829","-0.0039"
"11.0600","0.1832","-0.0046"
"11.0800","0.1835","-0.0041"
"11.1000","0.1839","-0.0041"
"11.1200","0.1842","-0.0043"
"11.1400","0.1845","-0.0040"
"11.1600","0.1849","-0.0041"
"11.1800","0.1852","-0.0046"
"11.2000","0.1856","-0.0044"
"11.2200","0.1859","-0.0043"
"11.2400","0.1862","-0.0044"
"11.2600","0.1865","-0.0045"
"11.2800","0.1868","-0.0043"
"11.3000","0.1872","-0.0042"
"11.3200","0.1875","-0.0043"
"11.3400","0.1878","-0.0042"
"11.3600","0.1882","-0.0043"
"11.3800","0.1885","-0.0044"
"11.4000","0.1888","-0.0043"
"11.4200","0.1891","-0.0043"
"11.4400","0.1895","-0.0045"
"11.4600","0.1898","-0.0041"
"11.4800","0.1901","-0.0045"
"11.5000","0.1904","-0.0040"
"11.5200","0.1907","-0.0038"
"11.5400","0.1911","-0.0043"
"11.5600","0.1914","-0.0042"
"11.5800","0.1917","-0.0039"
"11.6000","0.1920","-0.0047"
"11.6200","0.1924","-0.0047"
"11.6400","0.1927","-0.0041"
"11.6600","0.1930","-0.0043"
"11.6800","0.1934","-0.0041"
"11.7000","0.1937","-0.0039"
"11.7200","0.1940","-0.0043"
"11.7400","0.1944","-0.0043"
"11.7600","0.1947","-0.0042"
"11.7800","0.1951","-0.0046"
"11.8000","0.1954","-0.0042"
"11.8200","0.1957","-0.0042"
"11.8400","0.1961","-0.0045"
"11.8600","0.1964","-0.0040"
"11.8800","0.1967","-0.0043"
"11.9000","0.1971","-0.0042"
"11.9200","0.1974","-0.0040"
"11.9400","0.1977","-0.0042"
"11.9600","0.1981","-0.0038"
"11.9800","0.1984","-0.0043"
"12.0000","0.1988","-0.0045"
"12.0200","0.1991","-0.0039"
"12.0400","0.1994","-0.0041"
"12.0600","0.1998","-0.0043"
"12.0800","0.2001","-0.0039"
"12.1000","0.2004","-0.0039"
"12.1200","0.2008","-0.0042"
"12.1400","0.2011","-0.0044"
"12.1600","0.2014","-0.0045"
"12.1800","0.2017","-0.0045"
"12.2000","0.2021","-0.0044"
"12.2200","0.2024","-0.0046"
"12.2400","0.2028","-0.0040"
"12.2600","0.2032","-0.0040"
"12.2800","0.2035","-0.0040"
"12.3000","0.2039","-0.0042"
"12.3200","0.2043","-0.0042"
"12.3400","0.2046","-0.0041"
"12.3600","0.2050","-0.0040"
"12.3800","0.2053","-0.0040"
"12.4000","0.2056","-0.0041"
"12.4200","0.2060","-0.0033"
"12.4400","0.2063","-0.0046"
"12.4600","0.2066","-0.0042"
"12.4800","0.2070","-0.0039"
"12.5000","0.2073","-0.0043"
"12.5200","0.2076","-0.0039"
"12.5400","0.2080","-0.0042"
"12.5600","0.2083","-0.0040"
"12.5800","0.2086","-0.0036"
"12.6000","0.2089","-0.0040"
"12.6200","0.2093","-0.0035"
"12.6400","0.2096","-0.0037"
"12.6600","0.2099","-0.0049"
"12.6800","0.2103","-0.0037"
"12.7000","0.2106","-0.0039"
"12.7200","0.2110","-0.0041"
"12.7400","0.2113","-0.0037"
"12.7600","0.2116","-0.0043"
"12.7800","0.2120","-0.0039"
"12.8000","0.2123","-0.0039"
"12.8200","0.2126","-0.0042"
"12.8400","0.2129","-0.0038"
"12.8600","0.2132","-0.0038"
"12.8800","0.2135","-0.0039"
"12.9000","0.2139","-0.0040"
"12.9200","0.2142","-0.0042"
"12.9400","0.2145","-0.0037"
"12.9600","0.2148","-0.0037"
"12.9800","0.2151","-0.0043"
"13.0000","0.2155","-0.0039"
"13.0200","0.2158","-0.0040"
"13.0400","0.2161","-0.0042"
"13.0600","0.2164","-0.0039"
"13.0800","0.2167","-0.0036"
"13.1000","0.2170","-0.0039"
"13.1200","0.2174","-0.0037"
"13.1400","0.2177","-0.0037"
"13.1600","0.2180","-0.0041"
"13.1800","0.2183","-0.0043"
"13.2000","0.2187","-0.0035"
"13.2200","0.2190","-0.0031"
"13.2400","0.2193","-0.0038"
"13.2600","0.2197","-0.0042"
"13.2800","0.2200","-0.0040"
"13.3000","0.2203","-0.0040"
"13.3200","0.2207","-0.0038"
"13.3400","0.2210","-0.0035"
"13.3600","0.2213","-0.0032"
"13.3800","0.2217","-0.0033"
"13.4000","0.2220","-0.0045"
"13.4200","0.2223","-0.0043"
"13.4400","0.2226","-0.0043"
"13.4600","0.2230","-0.0042"
"13.4800","0.2233","-0.0034"
"13.5000","0.2236","-0.0030"
"13.5200","0.2240","-0.0040"
"13.5400","0.2243","-0.0040"
"13.5600","0.2247","-0.0037"
"13.5800","0.2250","-0.0044"
"13.6000","0.2254","-0.0038"
"13.6200","0.2257","-0.0035"
"13.6400","0.2260","-0.0038"
"13.6600","0.2264","-0.0034"
"13.6800","0.2267","-0.0043"
"13.7000","0.2270","-0.0047"
"13.7200","0.2273","-0.0034"
"13.7400","0.2276","-0.0033"
"13.7600","0.2280","-0.0037"
"13.7800","0.2283","-0.0029"
"13.8000","0.2287","-0.0037"
"13.8200","0.2290","-0.0045"
"13.8400","0.2294","-0.0035"
"13.8600","0.2298","-0.0040"
"13.8800","0.2301","-0.0039"
"13.9000","0.2305","-0.0030"
"13.9200","0.2308","-0.0038"
"13.9400","0.2312","-0.0038"
"13.9600","0.2315","-0.0038"
"13.9800","0.2319","-0.0045"
"14.0000","0.2322","-0.0038"
"14.0200","0.2326","-0.0035"
"14.0400","0.2329","-0.0039"
"14.0600","0.2333","-0.0035"
"14.0800","0.2336","-0.0033"
"14.1000","0.2339","-0.0037"
"14.1200","0.2343","-0.0037"
"14.1400","0.2346","-0.0036"
"14.1600","0.2349","-0.0036"
"14.1800","0.2353","-0.0031"
"14.2000","0.2356","-0.0041"
"14.2200","0.2359","-0.0051"
"14.2400","0.2363","-0.0037"
"14.2600","0.2366","-0.0036"
"14.2800","0.2369","-0.0032"
"14.3000","0.2373","-0.0029"
"14.3200","0.2376","-0.0036"
"14.3400","0.2379","-0.0037"
"14.3600","0.2383","-0.0040"
"14.3800","0.2386","-0.0043"
"14.4000","0.2389","-0.0030"
"14.4200","0.2393","-0.0036"
"14.4400","0.2396","-0.0040"
"14.4600","0.2400","-0.0032"
"14.4800","0.2403","-0.0037"
"14.5000","0.2406","-0.0038"
"14.5200","0.2409","-0.0031"
"14.5400","0.2413","-0.0034"
"14.5600","0.2416","-0.0034"
"14.5800","0.2419","-0.0041"
"14.6000","0.2422","-0.0036"
"14.6200","0.2425","-0.0033"
"14.6400","0.2429","-0.0034"
"14.6600","0.2432","-0.0028"
"14.6800","0.2435","-0.0033"
"14.7000","0.2439","-0.0037"
"14.7200","0.2442","-0.0036"
"14.7400","0.2445","-0.0044"
"14.7600","0.2449","-0.0039"
"14.7800","0.2452","-0.0030"
"14.8000","0.2455","-0.0033"
"14.8200","0.2459","-0.0032"
"14.8400","0.2462","-0.0034"
"14.8600","0.2465","-0.0035"
"14.8800","0.2468","-0.0038"
"14.9000","0.2472","-0.0039"
"14.9200","0.2475","-0.0034"
"14.9400","0.2478","-0.0031"
"14.9600","0.2481","-0.0031"
"14.9800","0.2485","-0.0036"
"15.0000","0.2488","-0.0037"
"15.0200","0.2491","-0.0037"
"15.0400","0.2494","-0.0039"
"15.0600","0.2497","-0.0028"
"15.0800","0.2501","-0.0027"
"15.1000","0.2504","-0.0037"
"15.1200","0.2507","-0.0032"
"15.1400","0.2511","-0.0036"
"15.1600","0.2514","-0.0040"
"15.1800","0.2517","-0.0036"
"15.2000","0.2521","-0.0038"
"15.2200","0.2524","-0.0033"
"15.2400","0.2527","-0.0034"
"15.2600","0.2531","-0.0040"
"15.2800","0.2534","-0.0035"
"15.3000","0.2538","-0.0034"
"15.3200","0.2541","-0.0036"
"15.3400","0.2544","-0.0029"
"15.3600","0.2547","-0.0033"
"15.3800","0.2551","-0.0036"
"15.4000","0.2554","-0.0032"
"15.4200","0.2557","-0.0036"
"15.4400","0.2561","-0.0036"
"15.4600","0.2564","-0.0031"
"15.4800","0.2568","-0.0030"
