Time,Displacement,Force
"2.0200","0.0325","-0.0016"
"2.0400","0.0329","-0.0017"
"2.0600","0.0332","-0.0018"
"2.0800","0.0335","-0.0019"
"2.1000","0.0339","-0.0017"
"2.1200","0.0342","-0.0014"
"2.1400","0.0345","-0.0014"
"2.1600","0.0349","-0.0014"
"2.1800","0.0352","-0.0015"
"2.2000","0.0356","-0.0021"
"2.2200","0.0359","-0.0022"
"2.2400","0.0362","-0.0019"
"2.2600","0.0366","-0.0017"
"2.2800","0.0369","-0.0015"
"2.3000","0.0372","-0.0015"
"2.3200","0.0376","-0.0014"
"2.3400","0.0379","-0.0016"
"2.3600","0.0382","-0.0018"
"2.3800","0.0386","-0.0014"
"2.4000","0.0389","-0.0016"
"2.4200","0.0393","-0.0019"
"2.4400","0.0396","-0.0015"
"2.4600","0.0399","-0.0013"
"2.4800","0.0403","-0.0015"
"2.5000","0.0406","-0.0013"
"2.5200","0.0410","-0.0013"
"2.5400","0.0413","-0.0018"
"2.5600","0.0417","-0.0017"
"2.5800","0.0420","-0.0015"
"2.6000","0.0424","-0.0018"
"2.6200","0.0427","-0.0013"
"2.6400","0.0431","-0.0016"
"2.6600","0.0434","-0.0018"
"2.6800","0.0437","-0.0010"
"2.7000","0.0441","-0.0017"
"2.7200","0.0444","-0.0015"
"2.7400","0.0447","-0.0009"
"2.7600","0.0450","-0.0015"
"2.7800","0.0454","-0.0014"
"2.8000","0.0457","-0.0012"
"2.8200","0.0461","-0.0017"
"2.8400","0.0464","-0.0014"
"2.8600","0.0467","-0.0012"
"2.8800","0.0471","-0.0014"
"2.9000","0.0474","-0.0013"
"2.9200","0.0477","-0.0017"
"2.9400","0.0480","-0.0015"
"2.9600","0.0484","-0.0015"
"2.9800","0.0487","-0.0015"
"3.0000","0.0490","-0.0016"
"3.0200","0.0494","-0.0014"
"3.0400","0.0497","-0.0014"
"3.0600","0.0500","-0.0013"
"3.0800","0.0503","-0.0011"
"3.1000","0.0506","-0.0014"
"3.1200","0.0510","-0.0011"
"3.1400","0.0513","-0.0009"
"3.1600","0.0516","-0.0016"
"3.1800","0.0519","-0.0016"
"3.2000","0.0522","-0.0014"
"3.2200","0.0525","-0.0019"
"3.2400","0.0529","-0.0016"
"3.2600","0.0532","-0.0014"
"3.2800","0.0535","-0.0012"
"3.3000","0.0538","-0.0008"
"3.3200","0.0542","-0.0011"
"3.3400","0.0545","-0.0011"
"3.3600","0.0548","-0.0014"
"3.3800","0.0552","-0.0018"
"3.4000","0.0555","-0.0016"
"3.4200","0.0558","-0.0015"
"3.4400","0.0562","-0.0016"
"3.4600","0.0565","-0.0016"
"3.4800","0.0568","-0.0011"
"3.5000","0.0571","-0.0014"
"3.5200","0.0575","-0.0017"
"3.5400","0.0578","-0.0009"
"3.5600","0.0581","-0.0009"
"3.5800","0.0585","-0.0016"
"3.6000","0.0588","-0.0011"
"3.6200","0.0591","-0.0013"
"3.6400","0.0595","-0.0017"
"3.6600","0.0598","-0.0011"
"3.6800","0.0601","-0.0013"
"3.7000","0.0605","-0.0011"
"3.7200","0.0608","-0.0009"
"3.7400","0.0611","-0.0014"
"3.7600","0.0615","-0.0013"
"3.7800","0.0618","-0.0014"
"3.8000","0.0622","-0.0017"
"3.8200","0.0625","-0.0010"
"3.8400","0.0628","-0.0014"
"3.8600","0.0632","-0.0017"
"3.8800","0.0635","-0.0011"
"3.9000","0.0638","-0.0012"
"3.9200","0.0642","-0.0014"
"3.9400","0.0645","-0.0011"
"3.9600","0.0649","-0.0011"
"3.9800","0.0652","-0.0010"
"4.0000","0.0655","-0.0010"
"4.0200","0.0659","-0.0014"
"4.0400","0.0662","-0.0010"
"4.0600","0.0666","-0.0013"
"4.0800","0.0669","-0.0016"
"4.1000","0.0672","-0.0010"
"4.1200","0.0676","-0.0010"
"4.1400","0.0679","-0.0010"
"4.1600","0.0682","-0.0007"
"4.1800","0.0686","-0.0010"
"4.2000","0.0689","-0.0014"
"4.2200","0.0693","-0.0017"
"4.2400","0.0696","-0.0017"
"4.2600","0.0700","-0.0014"
"4.2800","0.0704","-0.0012"
"4.3000","0.0707","-0.0006"
"4.3200","0.0711","-0.0007"
"4.3400","0.0714","-0.0008"
"4.3600","0.0717","-0.0009"
"4.3800","0.0721","-0.0014"
"4.4000","0.0724","-0.0015"
"4.4200","0.0727","-0.0014"
"4.4400","0.0731","-0.0012"
"4.4600","0.0734","-0.0012"
"4.4800","0.0738","-0.0010"
"4.5000","0.0741","-0.0008"
"4.5200","0.0744","-0.0008"
"4.5400","0.0748","-0.0014"
"4.5600","0.0751","-0.0008"
"4.5800","0.0754","-0.0013"
"4.6000","0.0758","-0.0014"
"4.6200","0.0761","-0.0008"
"4.6400","0.0764","-0.0012"
"4.6600","0.0767","-0.0010"
"4.6800","0.0771","-0.0011"
"4.7000","0.0774","-0.0014"
"4.7200","0.0777","-0.0007"
"4.7400","0.0781","-0.0009"
"4.7600","0.0784","-0.0012"
"4.7800","0.0787","-0.0005"
"4.8000","0.0790","-0.0014"
"4.8200","0.0793","-0.0012"
"4.8400","0.0797","-0.0008"
"4.8600","0.0800","-0.0013"
"4.8800","0.0803","-0.0008"
"4.9000","0.0807","-0.0009"
"4.9200","0.0810","-0.0008"
"4.9400","0.0813","-0.0008"
"4.9600","0.0816","-0.0012"
"4.9800","0.0819","-0.0012"
"5.0000","0.0823","-0.0009"
"5.0200","0.0826","-0.0013"
"5.0400","0.0829","-0.0008"
"5.0600","0.0832","-0.0007"
"5.0800","0.0835","-0.0006"
"5.1000","0.0838","-0.0009"
"5.1200","0.0842","-0.0010"
"5.1400","0.0845","-0.0006"
"5.1600","0.0848","-0.0008"
"5.1800","0.0852","-0.0013"
"5.2000","0.0855","-0.0009"
"5.2200","0.0858","-0.0015"
"5.2400","0.0862","-0.0013"
"5.2600","0.0865","-0.0007"
"5.2800","0.0868","-0.0009"
"5.3000","0.0872","-0.0006"
"5.3200","0.0875","-0.0003"
"5.3400","0.0878","-0.0011"
"5.3600","0.0882","-0.0008"
"5.3800","0.0885","-0.0007"
"5.4000","0.0888","-0.0012"
"5.4200","0.0892","-0.0006"
"5.4400","0.0895","-0.0010"
"5.4600","0.0898","-0.0010"
"5.4800","0.0902","-0.0006"
"5.5000","0.0905","-0.0012"
"5.5200","0.0908","-0.0009"
"5.5400","0.0912","-0.0007"
"5.5600","0.0915","-0.0015"
"5.5800","0.0918","-0.0009"
"5.6000","0.0921","-0.0002"
"5.6200","0.0925","-0.0009"
"5.6400","0.0928","-0.0009"
"5.6600","0.0932","-0.0008"
"5.6800","0.0935","-0.0009"
"5.7000","0.0939","-0.0012"
"5.7200","0.0942","-0.0008"
"5.7400","0.0946","-0.0006"
"5.7600","0.0949","-0.0007"
"5.7800","0.0953","-0.0005"
"5.8000","0.0956","-0.0007"
"5.8200","0.0960","-0.0007"
"5.8400","0.0963","-0.0008"
"5.8600","0.0966","-0.0009"
"5.8800","0.0970","-0.0010"
"5.9000","0.0973","-0.0008"
"5.9200","0.0977","-0.0011"
"5.9400","0.0980","-0.0008"
"5.9600","0.0984","-0.0010"
"5.9800","0.0987","-0.0010"
"6.0000","0.0991","-0.0005"
"6.0200","0.0994","-0.0007"
"6.0400","0.0998","-0.0006"
"6.0600","0.1001","-0.0006"
"6.0800","0.1005","-0.0007"
"6.1000","0.1008","-0.0008"
"6.1200","0.1011","-0.0008"
"6.1400","0.1014","-0.0008"
"6.1600","0.1018","-0.0001"
"6.1800","0.1021","-0.0004"
"6.2000","0.1024","-0.0008"
"6.2200","0.1028","-0.0007"
"6.2400","0.1031","-0.0010"
"6.2600","0.1034","-0.0012"
"6.2800","0.1037","-0.0007"
"6.3000","0.1041","-0.0007"
"6.3200","0.1044","-0.0009"
"6.3400","0.1047","-0.0006"
"6.3600","0.1050","-0.0007"
"6.3800","0.1054","-0.0006"
"6.4000","0.1057","-0.0009"
"6.4200","0.1060","-0.0011"
"6.4400","0.1064","-0.0007"
"6.4600","0.1067","-0.0010"
"6.4800","0.1070","-0.0008"
"6.5000","0.1074","-0.0004"
"6.5200","0.1077","-0.0008"
"6.5400","0.1080","-0.0004"
"6.5600","0.1084","-0.0007"
"6.5800","0.1087","-0.0008"
"6.6000","0.1090","-0.0004"
"6.6200","0.1093","-0.0005"
"6.6400","0.1097","-0.0006"
"6.6600","0.1100","-0.0004"
"6.6800","0.1103","-0.0007"
"6.7000","0.1106","-0.0009"
"6.7200","0.1109","-0.0007"
"6.7400","0.1112","-0.0009"
"6.7600","0.1116","-0.0007"
"6.7800","0.1119","-0.0005"
"6.8000","0.1122","-0.0007"
"6.8200","0.1125","-0.0005"
"6.8400","0.1128","-0.0005"
"6.8600","0.1132","-0.0011"
"6.8800","0.1135","-0.0008"
"6.9000","0.1138","-0.0007"
"6.9200","0.1141","-0.0007"
"6.9400","0.1145","-0.0003"
"6.9600","0.1148","-0.0005"
"6.9800","0.1151","-0.0005"
"7.0000","0.1155","-0.0005"
"7.0200","0.1158","-0.0005"
"7.0400","0.1162","-0.0007"
"7.0600","0.1165","-0.0009"
"7.0800","0.1168","-0.0007"
"7.1000","0.1172","-0.0004"
"7.1200","0.1175","-0.0004"
"7.1400","0.1178","-0.0002"
"7.1600","0.1182","-0.0002"
"7.1800","0.1185","-0.0004"
"7.2000","0.1188","-0.0010"
"7.2200","0.1192","-0.0006"
"7.2400","0.1195","-0.0007"
"7.2600","0.1198","-0.0009"
"7.2800","0.1201","-0.0004"
"7.3000","0.1205","-0.0004"
"7.3200","0.1208","-0.0006"
"7.3400","0.1212","0.0000"
"7.3600","0.1216","-0.0006"
"7.3800","0.1219","-0.0004"
"7.4000","0.1223","-0.0003"
"7.4200","0.1226","-0.0007"
"7.4400","0.1229","-0.0002"
"7.4600","0.1233","-0.0008"
"7.4800","0.1236","-0.0006"
"7.5000","0.1240","-0.0002"
"7.5200","0.1243","-0.0006"
"7.5400","0.1246","-0.0002"
"7.5600","0.1250","0.0000"
"7.5800","0.1253","-0.0005"
"7.6000","0.1257","-0.0001"
"7.6200","0.1260","-0.0004"
"7.6400","0.1263","-0.0007"
"7.6600","0.1267","-0.0006"
"7.6800","0.1270","-0.0011"
"7.7000","0.1274","-0.0007"
"7.7200","0.1277","-0.0003"
"7.7400","0.1281","-0.0005"
"7.7600","0.1284","-0.0002"
"7.7800","0.1287","-0.0001"
"7.8000","0.1291","-0.0004"
"7.8200","0.1294","-0.0004"
"7.8400","0.1297","-0.0003"
"7.8600","0.1301","-0.0002"
"7.8800","0.1304","-0.0004"
"7.9000","0.1307","-0.0005"
"7.9200","0.1311","-0.0001"
"7.9400","0.1314","-0.0008"
"7.9600","0.1317","-0.0006"
"7.9800","0.1320","-0.0004"
"8.0000","0.1324","-0.0005"
"8.0200","0.1327","-0.0004"
"8.0400","0.1330","-0.0001"
"8.0600","0.1334","-0.0004"
"8.0800","0.1337","-0.0002"
"8.1000","0.1340","-0.0004"
"8.1200","0.1344","-0.0005"
"8.1400","0.1347","0.0003"
"8.1600","0.1350","-0.0005"
"8.1800","0.1353","-0.0003"
"8.2000","0.1357","0.0002"
"8.2200","0.1360","-0.0006"
"8.2400","0.1364","-0.0006"
"8.2600","0.1367","0.0000"
"8.2800","0.1370","-0.0007"
"8.3000","0.1374","-0.0001"
"8.3200","0.1377","0.0003"
"8.3400","0.1380","-0.0004"
"8.3600","0.1384","0.0001"
"8.3800","0.1387","-0.0005"
"8.4000","0.1390","-0.0009"
"8.4200","0.1393","0.0000"
"8.4400","0.1397","-0.0003"
"8.4600","0.1400","-0.0007"
"8.4800","0.1403","0.0004"
"8.5000","0.1406","-0.0005"
"8.5200","0.1409","-0.0006"
"8.5400","0.1413","0.0002"
"8.5600","0.1416","-0.0008"
"8.5800","0.1419","-0.0004"
"8.6000","0.1422","0.0000"
"8.6200","0.1425","-0.0002"
"8.6400","0.1429","0.0000"
"8.6600","0.1432","-0.0001"
"8.6800","0.1436","-0.0002"
"8.7000","0.1439","-0.0001"
"8.7200","0.1442","-0.0003"
"8.7400","0.1446","-0.0002"
"8.7600","0.1449","-0.0003"
"8.7800","0.1453","-0.0005"
"8.8000","0.1456","0.0000"
"8.8200","0.1459","-0.0001"
"8.8400","0.1462","-0.0002"
"8.8600","0.1466","-0.0003"
"8.8800","0.1469","0.0000"
"8.9000","0.1473","-0.0003"
"8.9200","0.1476","-0.0008"
"8.9400","0.1479","-0.0003"
"8.9600","0.1483","-0.0001"
"8.9800","0.1486","0.0000"
"9.0000","0.1490","0.0003"
"9.0200","0.1493","0.0002"
"9.0400","0.1497","0.0000"
"9.0600","0.1500","-0.0002"
"9.0800","0.1504","-0.0003"
"9.1000","0.1507","-0.0003"
"9.1200","0.1510","-0.0003"
"9.1400","0.1514","0.0001"
"9.1600","0.1517","0.0003"
"9.1800","0.1520","0.0005"
"9.2000","0.1524","0.0001"
"9.2200","0.1527","-0.0005"
"9.2400","0.1531","-0.0002"
"9.2600","0.1534","-0.0006"
"9.2800","0.1537","-0.0003"
"9.3000","0.1541","0.0002"
"9.3200","0.1544","-0.0002"
"9.3400","0.1547","0.0002"
"9.3600","0.1551","-0.0001"
"9.3800","0.1554","-0.0003"
"9.4000","0.1557","-0.0001"
"9.4200","0.1561","-0.0002"
"9.4400","0.1564","-0.0002"
"9.4600","0.1568","0.0002"
"9.4800","0.1571","-0.0001"
"9.5000","0.1574","-0.0001"
"9.5200","0.1578","0.0002"
"9.5400","0.1581","0.0001"
"9.5600","0.1584","0.0000"
"9.5800","0.1587","0.0001"
"9.6000","0.1590","0.0000"
"9.6200","0.1594","-0.0002"
"9.6400","0.1597","0.0003"
"9.6600","0.1600","-0.0001"
"9.6800","0.1604","-0.0002"
"9.7000","0.1607","0.0000"
"9.7200","0.1610","-0.0001"
"9.7400","0.1614","0.0000"
"9.7600","0.1617","-0.0001"
"9.7800","0.1620","-0.0001"
"9.8000","0.1623","-0.0002"
"9.8200","0.1627","0.0001"
"9.8400","0.1630","0.0000"
"9.8600","0.1633","0.0002"
"9.8800","0.1637","-0.0001"
"9.9000","0.1640","-0.0002"
"9.9200","0.1643","0.0001"
"9.9400","0.1646","0.0003"
"9.9600","0.1649","0.0002"
"9.9800","0.1653","0.0004"
"10.0000","0.1656","0.0000"
"10.0200","0.1659","-0.0003"
"10.0400","0.1662","0.0003"
"10.0600","0.1665","-0.0002"
"10.0800","0.1669","0.0002"
"10.1000","0.1672","0.0002"
"10.1200","0.1675","0.0001"
"10.1400","0.1679","0.0004"
"10.1600","0.1682","-0.0001"
"10.1800","0.1685","0.0002"
"10.2000","0.1689","0.0005"
"10.2200","0.1692","-0.0001"
"10.2400","0.1695","0.0000"
"10.2600","0.1699","0.0000"
"10.2800","0.1702","-0.0006"
"10.3000","0.1705","0.0005"
"10.3200","0.1709","0.0001"
"10.3400","0.1712","0.0002"
"10.3600","0.1715","0.0007"
"10.3800","0.1719","-0.0001"
"10.4000","0.1722","-0.0001"
"10.4200","0.1725","0.0000"
"10.4400","0.1729","-0.0003"
"10.4600","0.1732","0.0003"
"10.4800","0.1735","0.0002"
"10.5000","0.1738","-0.0002"
"10.5200","0.1742","0.0009"
"10.5400","0.1745","0.0000"
"10.5600","0.1748","-0.0001"
"10.5800","0.1752","0.0007"
"10.6000","0.1755","-0.0004"
"10.6200","0.1759","0.0002"
"10.6400","0.1762","0.0006"
"10.6600","0.1766","-0.0002"
"10.6800","0.1769","0.0003"
"10.7000","0.1773","0.0002"
"10.7200","0.1776","-0.0002"
"10.7400","0.1780","0.0004"
"10.7600","0.1783","0.0001"
"10.7800","0.1786","0.0005"
"10.8000","0.1790","0.0006"
"10.8200","0.1793","0.0000"
"10.8400","0.1796","0.0002"
"10.8600","0.1800","0.0003"
"10.8800","0.1803","0.0000"
"10.9000","0.1806","0.0005"
"10.9200","0.1810","0.0003"
"10.9400","0.1813","0.0000"
"10.9600","0.1817","0.0007"
"10.9800","0.1820","-0.0003"
"11.0000","0.1824","0.0002"
"11.0200","0.1827","0.0003"
"11.0400","0.1831","-0.0005"
"11.0600","0.1834","0.0006"
"11.0800","0.1837","0.0005"
"11.1000","0.1841","-0.0002"
"11.1200","0.1844","0.0009"
"11.1400","0.1847","0.0002"
"11.1600","0.1850","-0.0001"
"11.1800","0.1854","0.0008"
"11.2000","0.1857","0.0004"
"11.2200","0.1860","0.0007"
"11.2400","0.1864","0.0006"
"11.2600","0.1867","0.0001"
"11.2800","0.1870","0.0004"
"11.3000","0.1874","-0.0001"
"11.3200","0.1877","-0.0003"
"11.3400","0.1880","0.0003"
"11.3600","0.1884","0.0003"
"11.3800","0.1887","0.0002"
"11.4000","0.1890","0.0008"
"11.4200","0.1894","0.0002"
"11.4400","0.1897","0.0001"
"11.4600","0.1900","0.0001"
"11.4800","0.1903","0.0001"
"11.5000","0.1907","0.0003"
"11.5200","0.1910","0.0005"
"11.5400","0.1913","0.0006"
"11.5600","0.1917","0.0006"
"11.5800","0.1920","0.0001"
"11.6000","0.1923","0.0001"
"11.6200","0.1926","0.0003"
"11.6400","0.1930","0.0002"
"11.6600","0.1933","0.0008"
"11.6800","0.1936","0.0005"
"11.7000","0.1939","0.0005"
"11.7200","0.1943","0.0004"
"11.7400","0.1946","0.0005"
"11.7600","0.1949","0.0006"
"11.7800","0.1952","0.0003"
"11.8000","0.1955","0.0003"
"11.8200","0.1959","0.0000"
"11.8400","0.1962","0.0001"
"11.8600","0.1965","0.0001"
"11.8800","0.1969","0.0005"
"11.9000","0.1972","0.0006"
"11.9200","0.1975","0.0007"
"11.9400","0.1979","0.0006"
"11.9600","0.1982","0.0007"
"11.9800","0.1986","0.0004"
"12.0000","0.1989","0.0004"
"12.0200","0.1993","0.0005"
"12.0400","0.1996","-0.0002"
"12.0600","0.1999","0.0005"
"12.0800","0.2003","0.0006"
"12.1000","0.2006","0.0005"
"12.1200","0.2009","0.0007"
"12.1400","0.2013","0.0003"
"12.1600","0.2016","0.0003"
"12.1800","0.2019","0.0008"
"12.2000","0.2023","0.0004"
"12.2200","0.2026","0.0006"
"12.2400","0.2029","0.0010"
"12.2600","0.2033","0.0001"
"12.2800","0.2037","0.0006"
"12.3000","0.2040","0.0004"
"12.3200","0.2044","0.0000"
"12.3400","0.2047","0.0006"
"12.3600","0.2051","0.0003"
"12.3800","0.2054","0.0006"
"12.4000","0.2058","0.0008"
"12.4200","0.2061","0.0003"
"12.4400","0.2064","0.0007"
"12.4600","0.2068","0.0008"
"12.4800","0.2071","0.0003"
"12.5000","0.2074","0.0007"
"12.5200","0.2077","0.0008"
"12.5400","0.2081","0.0003"
"12.5600","0.2084","0.0004"
"12.5800","0.2087","0.0005"
"12.6000","0.2091","0.0004"
"12.6200","0.2094","0.0006"
"12.6400","0.2097","0.0006"
"12.6600","0.2101","0.0007"
"12.6800","0.2104","0.0006"
"12.7000","0.2108","0.0005"
"12.7200","0.2111","0.0002"
"12.7400","0.2114","0.0006"
"12.7600","0.2117","0.0007"
"12.7800","0.2121","0.0004"
"12.8000","0.2124","0.0008"
"12.8200","0.2127","0.0004"
"12.8400","0.2130","0.0004"
"12.8600","0.2133","0.0008"
"12.8800","0.2137","0.0005"
"12.9000","0.2140","0.0003"
"12.9200","0.2143","0.0012"
"12.9400","0.2146","0.0004"
"12.9600","0.2150","0.0007"
"12.9800","0.2153","0.0011"
"13.0000","0.2156","0.0004"
"13.0200","0.2159","0.0005"
"13.0400","0.2162","0.0008"
"13.0600","0.2166","0.0001"
"13.0800","0.2169","0.0005"
"13.1000","0.2172","0.0006"
"13.1200","0.2175","0.0004"
"13.1400","0.2178","0.0008"
"13.1600","0.2182","0.0006"
"13.1800","0.2185","0.0008"
"13.2000","0.2188","0.0010"
"13.2200","0.2192","0.0008"
"13.2400","0.2195","0.0008"
"13.2600","0.2198","0.0007"
"13.2800","0.2202","0.0005"
"13.3000","0.2205","0.0007"
"13.3200","0.2209","0.0007"
"13.3400","0.2212","0.0005"
"13.3600","0.2215","0.0009"
"13.3800","0.2218","0.0006"
"13.4000","0.2222","0.0006"
"13.4200","0.2225","0.0008"
"13.4400","0.2228","0.0007"
"13.4600","0.2232","0.0011"
"13.4800","0.2235","0.0009"
"13.5000","0.2239","0.0006"
"13.5200","0.2242","0.0007"
"13.5400","0.2245","0.0005"
"13.5600","0.2249","0.0001"
"13.5800","0.2252","0.0004"
"13.6000","0.2255","0.0007"
"13.6200","0.2259","0.0009"
"13.6400","0.2262","0.0007"
"13.6600","0.2265","0.0009"
"13.6800","0.2269","0.0010"
"13.7000","0.2272","0.0007"
"13.7200","0.2275","0.0007"
"13.7400","0.2279","0.0007"
"13.7600","0.2282","0.0006"
"13.7800","0.2285","0.0008"
"13.8000","0.2288","0.0008"
"13.8200","0.2292","0.0010"
"13.8400","0.2296","0.0008"
"13.8600","0.2299","0.0006"
"13.8800","0.2303","0.0011"
"13.9000","0.2306","0.0008"
"13.9200","0.2310","0.0006"
"13.9400","0.2313","0.0009"
"13.9600","0.2316","0.0007"
"13.9800","0.2320","0.0004"
"14.0000","0.2324","0.0005"
"14.0200","0.2327","0.0007"
"14.0400","0.2331","0.0006"
"14.0600","0.2334","0.0009"
"14.0800","0.2338","0.0011"
"14.1000","0.2341","0.0006"
"14.1200","0.2344","0.0009"
"14.1400","0.2347","0.0005"
"14.1600","0.2351","0.0005"
"14.1800","0.2354","0.0011"
"14.2000","0.2357","0.0010"
"14.2200","0.2360","0.0014"
"14.2400","0.2364","0.0013"
"14.2600","0.2367","0.0011"
"14.2800","0.2371","0.0006"
"14.3000","0.2374","0.0004"
"14.3200","0.2378","0.0009"
"14.3400","0.2381","0.0006"
"14.3600","0.2384","0.0009"
"14.3800","0.2388","0.0009"
"14.4000","0.2391","0.0010"
"14.4200","0.2394","0.0010"
"14.4400","0.2397","0.0006"
"14.4600","0.2401","0.0011"
"14.4800","0.2404","0.0009"
"14.5000","0.2407","0.0009"
"14.5200","0.2411","0.0010"
"14.5400","0.2414","0.0008"
"14.5600","0.2417","0.0011"
"14.5800","0.2420","0.0008"
"14.6000","0.2424","0.0005"
"14.6200","0.2427","0.0013"
"14.6400","0.2430","0.0010"
"14.6600","0.2434","0.0007"
"14.6800","0.2437","0.0014"
"14.7000","0.2440","0.0009"
"14.7200","0.2444","0.0008"
"14.7400","0.2447","0.0012"
"14.7600","0.2450","0.0004"
"14.7800","0.2453","0.0010"
"14.8000","0.2457","0.0010"
"14.8200","0.2460","0.0005"
"14.8400","0.2463","0.0014"
"14.8600","0.2466","0.0011"
"14.8800","0.2470","0.0010"
"14.9000","0.2473","0.0013"
"14.9200","0.2476","0.0007"
"14.9400","0.2479","0.0008"
"14.9600","0.2482","0.0011"
"14.9800","0.2485","0.0008"
"15.0000","0.2488","0.0014"
"15.0200","0.2492","0.0012"
"15.0400","0.2495","0.0009"
"15.0600","0.2498","0.0010"
"15.0800","0.2502","0.0010"
"15.1000","0.2505","0.0009"
"15.1200","0.2508","0.0009"
"15.1400","0.2512","0.0013"
"15.1600","0.2515","0.0004"
"15.1800","0.2518","0.0010"
"15.2000","0.2522","0.0012"
"15.2200","0.2525","0.0009"
"15.2400","0.2528","0.0016"
"15.2600","0.2532","0.0012"
"15.2800","0.2535","0.0008"
"15.3000","0.2539","0.0012"
"15.3200","0.2542","0.0010"
"15.3400","0.2546","0.0006"
"15.3600","0.2549","0.0012"
"15.3800","0.2552","0.0012"
"15.4000","0.2556","0.0008"
"15.4200","0.2559","0.0014"
"15.4400","0.2562","0.0010"
"15.4600","0.2565","0.0011"
"15.4800","0.2569","0.0013"
"15.5000","0.2573","0.0007"
"15.5200","0.2576","0.0012"
"15.5400","0.2580","0.0014"
"15.5600","0.2583","0.0005"
"15.5800","0.2586","0.0011"
"15.6000","0.2590","0.0007"
"15.6200","0.2593","0.0007"
"15.6400","0.2596","0.0014"
"15.6600","0.2600","0.0009"
"15.6800","0.2603","0.0014"
"15.7000","0.2607","0.0015"
"15.7200","0.2610","0.0008"
"15.7400","0.2613","0.0010"
"15.7600","0.2617","0.0013"
"15.7800","0.2620","0.0008"
"15.8000","0.2624","0.0015"
"15.8200","0.2628","0.0014"
"15.8400","0.2631","0.0009"
