Time,Displacement,Force
"3.7400","0.0303","-0.0102"
"3.7600","0.0304","-0.0115"
"3.7800","0.0306","-0.0124"
"3.8000","0.0308","-0.0107"
"3.8200","0.0309","-0.0107"
"3.8400","0.0311","-0.0095"
"3.8600","0.0312","-0.0096"
"3.8800","0.0314","-0.0097"
"3.9000","0.0316","-0.0101"
"3.9200","0.0318","-0.0109"
"3.9400","0.0319","-0.0105"
"3.9600","0.0321","-0.0103"
"3.9800","0.0323","-0.0107"
"4.0000","0.0324","-0.0103"
"4.0200","0.0326","-0.0099"
"4.0400","0.0328","-0.0108"
"4.0600","0.0329","-0.0104"
"4.0800","0.0331","-0.0105"
"4.1000","0.0333","-0.0101"
"4.1200","0.0334","-0.0101"
"4.1400","0.0336","-0.0106"
"4.1600","0.0338","-0.0101"
"4.1800","0.0339","-0.0103"
"4.2000","0.0341","-0.0109"
"4.2200","0.0343","-0.0102"
"4.2400","0.0344","-0.0101"
"4.2600","0.0346","-0.0110"
"4.2800","0.0348","-0.0100"
"4.3000","0.0349","-0.0099"
"4.3200","0.0351","-0.0105"
"4.3400","0.0353","-0.0105"
"4.3600","0.0354","-0.0102"
"4.3800","0.0356","-0.0106"
"4.4000","0.0358","-0.0105"
"4.4200","0.0359","-0.0100"
"4.4400","0.0361","-0.0101"
"4.4600","0.0363","-0.0097"
"4.4800","0.0364","-0.0103"
"4.5000","0.0366","-0.0104"
"4.5200","0.0368","-0.0102"
"4.5400","0.0369","-0.0105"
"4.5600","0.0371","-0.0104"
"4.5800","0.0373","-0.0098"
"4.6000","0.0374","-0.0103"
"4.6200","0.0376","-0.0099"
"4.6400","0.0378","-0.0095"
"4.6600","0.0379","-0.0110"
"4.6800","0.0381","-0.0098"
"4.7000","0.0383","-0.0100"
"4.7200","0.0384","-0.0105"
"4.7400","0.0386","-0.0101"
"4.7600","0.0388","-0.0105"
"4.7800","0.0389","-0.0106"
"4.8000","0.0391","-0.0100"
"4.8200","0.0393","-0.0105"
"4.8400","0.0394","-0.0098"
"4.8600","0.0396","-0.0098"
"4.8800","0.0398","-0.0108"
"4.9000","0.0400","-0.0102"
"4.9200","0.0401","-0.0103"
"4.9400","0.0403","-0.0105"
"4.9600","0.0405","-0.0103"
"4.9800","0.0406","-0.0100"
"5.0000","0.0408","-0.0098"
"5.0200","0.0410","-0.0105"
"5.0400","0.0412","-0.0105"
"5.0600","0.0413","-0.0100"
"5.0800","0.0415","-0.0110"
"5.1000","0.0417","-0.0102"
"5.1200","0.0418","-0.0095"
"5.1400","0.0420","-0.0106"
"5.1600","0.0422","-0.0099"
"5.1800","0.0423","-0.0101"
"5.2000","0.0425","-0.0106"
"5.2200","0.0427","-0.0099"
"5.2400","0.0429","-0.0105"
"5.2600","0.0430","-0.0102"
"5.2800","0.0432","-0.0099"
"5.3000","0.0434","-0.0113"
"5.3200","0.0436","-0.0093"
"5.3400","0.0437","-0.0106"
"5.3600","0.0439","-0.0110"
"5.3800","0.0441","-0.0087"
"5.4000","0.0443","-0.0104"
"5.4200","0.0444","-0.0101"
"5.4400","0.0446","-0.0093"
"5.4600","0.0448","-0.0114"
"5.4800","0.0449","-0.0103"
"5.5000","0.0451","-0.0101"
"5.5200","0.0453","-0.0113"
"5.5400","0.0454","-0.0091"
"5.5600","0.0456","-0.0099"
"5.5800","0.0458","-0.0106"
"5.6000","0.0459","-0.0089"
"5.6200","0.0461","-0.0106"
"5.6400","0.0463","-0.0107"
"5.6600","0.0464","-0.0095"
"5.6800","0.0466","-0.0104"
"5.7000","0.0468","-0.0101"
"5.7200","0.0469","-0.0096"
"5.7400","0.0471","-0.0106"
"5.7600","0.0473","-0.0101"
"5.7800","0.0474","-0.0097"
"5.8000","0.0476","-0.0102"
"5.8200","0.0478","-0.0098"
"5.8400","0.0479","-0.0103"
"5.8600","0.0481","-0.0100"
"5.8800","0.0482","-0.0105"
"5.9000","0.0484","-0.0108"
"5.9200","0.0485","-0.0090"
"5.9400","0.0487","-0.0102"
"5.9600","0.0488","-0.0108"
"5.9800","0.0490","-0.0095"
"6.0000","0.0492","-0.0108"
"6.0200","0.0493","-0.0103"
"6.0400","0.0495","-0.0092"
"6.0600","0.0497","-0.0107"
"6.0800","0.0498","-0.0095"
"6.1000","0.0500","-0.0096"
"6.1200","0.0502","-0.0108"
"6.1400","0.0503","-0.0093"
"6.1600","0.0505","-0.0094"
"6.1800","0.0506","-0.0106"
"6.2000","0.0508","-0.0095"
"6.2200","0.0510","-0.0102"
"6.2400","0.0511","-0.0107"
"6.2600","0.0513","-0.0097"
"6.2800","0.0514","-0.0102"
"6.3000","0.0516","-0.0099"
"6.3200","0.0518","-0.0095"
"6.3400","0.0519","-0.0100"
"6.3600","0.0521","-0.0100"
"6.3800","0.0523","-0.0100"
"6.4000","0.0524","-0.0107"
"6.4200","0.0526","-0.0109"
"6.4400","0.0528","-0.0100"
"6.4600","0.0529","-0.0092"
"6.4800","0.0531","-0.0106"
"6.5000","0.0533","-0.0098"
"6.5200","0.0534","-0.0098"
"6.5400","0.0536","-0.0112"
"6.5600","0.0538","-0.0093"
"6.5800","0.0539","-0.0096"
"6.6000","0.0541","-0.0108"
"6.6200","0.0543","-0.0084"
"6.6400","0.0544","-0.0101"
"6.6600","0.0546","-0.0109"
"6.6800","0.0548","-0.0088"
"6.7000","0.0549","-0.0107"
"6.7200","0.0551","-0.0104"
"6.7400","0.0553","-0.0095"
"6.7600","0.0554","-0.0110"
"6.7800","0.0556","-0.0101"
"6.8000","0.0558","-0.0099"
"6.8200","0.0559","-0.0104"
"6.8400","0.0561","-0.0091"
"6.8600","0.0563","-0.0101"
"6.8800","0.0564","-0.0108"
"6.9000","0.0566","-0.0093"
"6.9200","0.0568","-0.0106"
"6.9400","0.0569","-0.0104"
"6.9600","0.0571","-0.0091"
"6.9800","0.0573","-0.0106"
"7.0000","0.0574","-0.0085"
"7.0200","0.0576","-0.0103"
"7.0400","0.0578","-0.0112"
"7.0600","0.0579","-0.0086"
"7.0800","0.0581","-0.0113"
"7.1000","0.0583","-0.0103"
"7.1200","0.0584","-0.0079"
"7.1400","0.0586","-0.0114"
"7.1600","0.0588","-0.0096"
"7.1800","0.0589","-0.0087"
"7.2000","0.0591","-0.0121"
"7.2200","0.0593","-0.0096"
"7.2400","0.0594","-0.0093"
"7.2600","0.0596","-0.0114"
"7.2800","0.0598","-0.0090"
"7.3000","0.0599","-0.0095"
"7.3200","0.0601","-0.0108"
"7.3400","0.0603","-0.0089"
"7.3600","0.0604","-0.0103"
"7.3800","0.0606","-0.0104"
"7.4000","0.0608","-0.0092"
"7.4200","0.0609","-0.0109"
"7.4400","0.0611","-0.0100"
"7.4600","0.0613","-0.0090"
"7.4800","0.0614","-0.0102"
"7.5000","0.0616","-0.0091"
"7.5200","0.0618","-0.0090"
"7.5400","0.0619","-0.0102"
"7.5600","0.0621","-0.0110"
"7.5800","0.0623","-0.0094"
"7.6000","0.0625","-0.0102"
"7.6200","0.0626","-0.0106"
"7.6400","0.0628","-0.0090"
"7.6600","0.0630","-0.0100"
"7.6800","0.0631","-0.0100"
"7.7000","0.0633","-0.0087"
"7.7200","0.0635","-0.0099"
"7.7400","0.0637","-0.0103"
"7.7600","0.0638","-0.0094"
"7.7800","0.0640","-0.0105"
"7.8000","0.0642","-0.0104"
"7.8200","0.0643","-0.0101"
"7.8400","0.0645","-0.0103"
"7.8600","0.0646","-0.0095"
"7.8800","0.0648","-0.0093"
"7.9000","0.0650","-0.0097"
"7.9200","0.0651","-0.0092"
"7.9400","0.0653","-0.0100"
"7.9600","0.0654","-0.0107"
"7.9800","0.0656","-0.0097"
"8.0000","0.0658","-0.0101"
"8.0200","0.0659","-0.0099"
"8.0400","0.0661","-0.0094"
"8.0600","0.0663","-0.0096"
"8.0800","0.0664","-0.0096"
"8.1000","0.0666","-0.0103"
"8.1200","0.0668","-0.0097"
"8.1400","0.0670","-0.0097"
"8.1600","0.0671","-0.0104"
"8.1800","0.0673","-0.0100"
"8.2000","0.0675","-0.0095"
"8.2200","0.0676","-0.0099"
"8.2400","0.0678","-0.0098"
"8.2600","0.0680","-0.0097"
"8.2800","0.0682","-0.0098"
"8.3000","0.0683","-0.0099"
"8.3200","0.0685","-0.0096"
"8.3400","0.0687","-0.0096"
"8.3600","0.0688","-0.0097"
"8.3800","0.0690","-0.0097"
"8.4000","0.0692","-0.0100"
"8.4200","0.0694","-0.0101"
"8.4400","0.0695","-0.0102"
"8.4600","0.0697","-0.0100"
"8.4800","0.0699","-0.0096"
"8.5000","0.0701","-0.0095"
"8.5200","0.0702","-0.0095"
"8.5400","0.0704","-0.0096"
"8.5600","0.0706","-0.0100"
"8.5800","0.0707","-0.0103"
"8.6000","0.0709","-0.0097"
"8.6200","0.0711","-0.0096"
"8.6400","0.0713","-0.0099"
"8.6600","0.0714","-0.0093"
"8.6800","0.0716","-0.0096"
"8.7000","0.0717","-0.0097"
"8.7200","0.0719","-0.0095"
"8.7400","0.0721","-0.0098"
"8.7600","0.0722","-0.0100"
"8.7800","0.0724","-0.0100"
"8.8000","0.0726","-0.0102"
"8.8200","0.0728","-0.0095"
"8.8400","0.0729","-0.0094"
"8.8600","0.0731","-0.0100"
"8.8800","0.0733","-0.0092"
"8.9000","0.0734","-0.0100"
"8.9200","0.0736","-0.0103"
"8.9400","0.0738","-0.0096"
"8.9600","0.0739","-0.0096"
"8.9800","0.0741","-0.0102"
"9.0000","0.0742","-0.0093"
"9.0200","0.0744","-0.0096"
"9.0400","0.0746","-0.0102"
"9.0600","0.0747","-0.0096"
"9.0800","0.0749","-0.0096"
"9.1000","0.0751","-0.0098"
"9.1200","0.0752","-0.0093"
"9.1400","0.0754","-0.0097"
"9.1600","0.0756","-0.0095"
"9.1800","0.0757","-0.0093"
"9.2000","0.0759","-0.0100"
"9.2200","0.0761","-0.0098"
"9.2400","0.0763","-0.0100"
"9.2600","0.0764","-0.0101"
"9.2800","0.0766","-0.0094"
"9.3000","0.0768","-0.0095"
"9.3200","0.0769","-0.0099"
"9.3400","0.0771","-0.0094"
"9.3600","0.0772","-0.0095"
"9.3800","0.0774","-0.0098"
"9.4000","0.0776","-0.0098"
"9.4200","0.0777","-0.0100"
"9.4400","0.0779","-0.0099"
"9.4600","0.0780","-0.0095"
"9.4800","0.0782","-0.0098"
"9.5000","0.0784","-0.0094"
"9.5200","0.0785","-0.0093"
"9.5400","0.0787","-0.0098"
"9.5600","0.0789","-0.0093"
"9.5800","0.0790","-0.0098"
"9.6000","0.0792","-0.0099"
"9.6200","0.0794","-0.0099"
"9.6400","0.0795","-0.0101"
"9.6600","0.0797","-0.0096"
"9.6800","0.0799","-0.0094"
"9.7000","0.0800","-0.0090"
"9.7200","0.0802","-0.0094"
"9.7400","0.0803","-0.0099"
"9.7600","0.0805","-0.0099"
"9.7800","0.0806","-0.0099"
"9.8000","0.0808","-0.0104"
"9.8200","0.0809","-0.0092"
"9.8400","0.0811","-0.0094"
"9.8600","0.0813","-0.0096"
"9.8800","0.0814","-0.0094"
"9.9000","0.0816","-0.0097"
"9.9200","0.0817","-0.0099"
"9.9400","0.0819","-0.0096"
"9.9600","0.0821","-0.0099"
"9.9800","0.0822","-0.0095"
"10.0000","0.0824","-0.0094"
"10.0200","0.0826","-0.0101"
"10.0400","0.0828","-0.0093"
"10.0600","0.0829","-0.0096"
"10.0800","0.0831","-0.0104"
"10.1000","0.0833","-0.0090"
"10.1200","0.0834","-0.0092"
"10.1400","0.0836","-0.0098"
"10.1600","0.0838","-0.0091"
"10.1800","0.0839","-0.0098"
"10.2000","0.0841","-0.0100"
"10.2200","0.0843","-0.0098"
"10.2400","0.0844","-0.0101"
"10.2600","0.0846","-0.0089"
"10.2800","0.0848","-0.0092"
"10.3000","0.0849","-0.0093"
"10.3200","0.0851","-0.0088"
"10.3400","0.0853","-0.0096"
"10.3600","0.0854","-0.0100"
"10.3800","0.0856","-0.0097"
"10.4000","0.0858","-0.0100"
"10.4200","0.0859","-0.0096"
"10.4400","0.0861","-0.0090"
"10.4600","0.0863","-0.0091"
"10.4800","0.0864","-0.0091"
"10.5000","0.0866","-0.0095"
"10.5200","0.0868","-0.0099"
"10.5400","0.0869","-0.0097"
"10.5600","0.0871","-0.0098"
"10.5800","0.0873","-0.0097"
"10.6000","0.0874","-0.0090"
"10.6200","0.0876","-0.0096"
"10.6400","0.0878","-0.0096"
"10.6600","0.0879","-0.0091"
"10.6800","0.0881","-0.0095"
"10.7000","0.0882","-0.0096"
"10.7200","0.0884","-0.0092"
"10.7400","0.0886","-0.0096"
"10.7600","0.0888","-0.0096"
"10.7800","0.0889","-0.0095"
"10.8000","0.0891","-0.0097"
"10.8200","0.0893","-0.0097"
"10.8400","0.0894","-0.0097"
"10.8600","0.0896","-0.0093"
"10.8800","0.0898","-0.0093"
"10.9000","0.0899","-0.0096"
"10.9200","0.0901","-0.0094"
"10.9400","0.0903","-0.0094"
"10.9600","0.0904","-0.0098"
"10.9800","0.0906","-0.0095"
"11.0000","0.0908","-0.0095"
"11.0200","0.0909","-0.0098"
"11.0400","0.0911","-0.0098"
"11.0600","0.0913","-0.0097"
"11.0800","0.0914","-0.0094"
"11.1000","0.0916","-0.0095"
"11.1200","0.0918","-0.0094"
"11.1400","0.0919","-0.0090"
"11.1600","0.0921","-0.0094"
"11.1800","0.0923","-0.0097"
"11.2000","0.0924","-0.0095"
"11.2200","0.0926","-0.0095"
"11.2400","0.0928","-0.0095"
"11.2600","0.0930","-0.0092"
"11.2800","0.0931","-0.0091"
"11.3000","0.0933","-0.0096"
"11.3200","0.0934","-0.0096"
"11.3400","0.0936","-0.0093"
"11.3600","0.0938","-0.0097"
"11.3800","0.0940","-0.0096"
"11.4000","0.0941","-0.0092"
"11.4200","0.0943","-0.0093"
"11.4400","0.0945","-0.0092"
"11.4600","0.0946","-0.0096"
"11.4800","0.0948","-0.0093"
"11.5000","0.0950","-0.0091"
"11.5200","0.0951","-0.0100"
"11.5400","0.0953","-0.0094"
"11.5600","0.0955","-0.0092"
"11.5800","0.0957","-0.0102"
"11.6000","0.0958","-0.0095"
"11.6200","0.0960","-0.0091"
"11.6400","0.0962","-0.0097"
"11.6600","0.0964","-0.0092"
"11.6800","0.0965","-0.0088"
"11.7000","0.0967","-0.0094"
"11.7200","0.0969","-0.0090"
"11.7400","0.0970","-0.0096"
"11.7600","0.0972","-0.0097"
"11.7800","0.0974","-0.0095"
"11.8000","0.0976","-0.0101"
"11.8200","0.0977","-0.0092"
"11.8400","0.0979","-0.0087"
"11.8600","0.0981","-0.0098"
"11.8800","0.0983","-0.0093"
"11.9000","0.0984","-0.0096"
"11.9200","0.0986","-0.0099"
"11.9400","0.0988","-0.0093"
"11.9600","0.0989","-0.0095"
"11.9800","0.0991","-0.0093"
"12.0000","0.0993","-0.0095"
"12.0200","0.0994","-0.0093"
"12.0400","0.0996","-0.0094"
"12.0600","0.0998","-0.0095"
"12.0800","0.0999","-0.0095"
"12.1000","0.1001","-0.0094"
"12.1200","0.1003","-0.0092"
"12.1400","0.1004","-0.0094"
"12.1600","0.1006","-0.0090"
"12.1800","0.1008","-0.0090"
"12.2000","0.1009","-0.0094"
"12.2200","0.1011","-0.0093"
"12.2400","0.1013","-0.0095"
"12.2600","0.1014","-0.0100"
"12.2800","0.1016","-0.0096"
"12.3000","0.1018","-0.0093"
"12.3200","0.1019","-0.0094"
"12.3400","0.1021","-0.0093"
"12.3600","0.1023","-0.0091"
"12.3800","0.1024","-0.0092"
"12.4000","0.1026","-0.0095"
"12.4200","0.1027","-0.0094"
"12.4400","0.1029","-0.0094"
"12.4600","0.1031","-0.0094"
"12.4800","0.1033","-0.0097"
"12.5000","0.1034","-0.0093"
"12.5200","0.1036","-0.0091"
"12.5400","0.1038","-0.0095"
"12.5600","0.1039","-0.0091"
"12.5800","0.1041","-0.0091"
"12.6000","0.1043","-0.0095"
"12.6200","0.1044","-0.0092"
"12.6400","0.1046","-0.0090"
"12.6600","0.1047","-0.0095"
"12.6800","0.1049","-0.0093"
"12.7000","0.1051","-0.0090"
"12.7200","0.1052","-0.0091"
"12.7400","0.1054","-0.0092"
"12.7600","0.1056","-0.0092"
"12.7800","0.1057","-0.0096"
"12.8000","0.1059","-0.0095"
"12.8200","0.1061","-0.0096"
"12.8400","0.1063","-0.0095"
"12.8600","0.1064","-0.0086"
"12.8800","0.1066","-0.0094"
"12.9000","0.1067","-0.0093"
"12.9200","0.1069","-0.0092"
"12.9400","0.1071","-0.0098"
"12.9600","0.1072","-0.0091"
"12.9800","0.1074","-0.0092"
"13.0000","0.1076","-0.0093"
"13.0200","0.1077","-0.0089"
"13.0400","0.1079","-0.0094"
"13.0600","0.1080","-0.0093"
"13.0800","0.1082","-0.0092"
"13.1000","0.1084","-0.0098"
"13.1200","0.1085","-0.0090"
"13.1400","0.1087","-0.0090"
"13.1600","0.1089","-0.0092"
"13.1800","0.1090","-0.0091"
"13.2000","0.1092","-0.0094"
"13.2200","0.1093","-0.0097"
"13.2400","0.1095","-0.0097"
"13.2600","0.1097","-0.0092"
"13.2800","0.1098","-0.0091"
"13.3000","0.1100","-0.0090"
"13.3200","0.1101","-0.0086"
"13.3400","0.1103","-0.0090"
"13.3600","0.1105","-0.0093"
"13.3800","0.1106","-0.0093"
"13.4000","0.1108","-0.0095"
"13.4200","0.1109","-0.0093"
"13.4400","0.1111","-0.0095"
"13.4600","0.1113","-0.0091"
"13.4800","0.1114","-0.0087"
"13.5000","0.1116","-0.0092"
"13.5200","0.1118","-0.0090"
"13.5400","0.1119","-0.0091"
"13.5600","0.1121","-0.0095"
"13.5800","0.1123","-0.0096"
"13.6000","0.1124","-0.0092"
"13.6200","0.1126","-0.0092"
"13.6400","0.1128","-0.0093"
"13.6600","0.1129","-0.0089"
"13.6800","0.1131","-0.0087"
"13.7000","0.1133","-0.0091"
"13.7200","0.1134","-0.0088"
"13.7400","0.1136","-0.0091"
"13.7600","0.1138","-0.0098"
"13.7800","0.1139","-0.0093"
"13.8000","0.1141","-0.0093"
"13.8200","0.1142","-0.0092"
"13.8400","0.1144","-0.0087"
"13.8600","0.1146","-0.0093"
"13.8800","0.1147","-0.0091"
"13.9000","0.1149","-0.0086"
"13.9200","0.1151","-0.0096"
"13.9400","0.1153","-0.0091"
"13.9600","0.1154","-0.0089"
"13.9800","0.1156","-0.0099"
"14.0000","0.1158","-0.0091"
"14.0200","0.1159","-0.0094"
"14.0400","0.1161","-0.0095"
"14.0600","0.1163","-0.0085"
"14.0800","0.1164","-0.0090"
"14.1000","0.1166","-0.0091"
"14.1200","0.1168","-0.0088"
"14.1400","0.1169","-0.0098"
"14.1600","0.1171","-0.0093"
"14.1800","0.1172","-0.0090"
"14.2000","0.1174","-0.0095"
"14.2200","0.1176","-0.0086"
"14.2400","0.1178","-0.0087"
"14.2600","0.1179","-0.0092"
"14.2800","0.1181","-0.0088"
"14.3000","0.1182","-0.0094"
"14.3200","0.1184","-0.0097"
"14.3400","0.1186","-0.0090"
"14.3600","0.1188","-0.0092"
"14.3800","0.1189","-0.0094"
"14.4000","0.1191","-0.0087"
"14.4200","0.1192","-0.0092"
"14.4400","0.1194","-0.0093"
"14.4600","0.1196","-0.0094"
"14.4800","0.1197","-0.0091"
"14.5000","0.1199","-0.0091"
"14.5200","0.1201","-0.0090"
"14.5400","0.1203","-0.0087"
"14.5600","0.1204","-0.0089"
"14.5800","0.1206","-0.0090"
"14.6000","0.1208","-0.0095"
"14.6200","0.1209","-0.0093"
"14.6400","0.1211","-0.0088"
"14.6600","0.1213","-0.0089"
"14.6800","0.1215","-0.0087"
"14.7000","0.1216","-0.0084"
"14.7200","0.1218","-0.0089"
"14.7400","0.1220","-0.0092"
"14.7600","0.1221","-0.0093"
"14.7800","0.1223","-0.0096"
"14.8000","0.1225","-0.0096"
"14.8200","0.1226","-0.0089"
"14.8400","0.1228","-0.0089"
"14.8600","0.1230","-0.0089"
"14.8800","0.1231","-0.0088"
"14.9000","0.1233","-0.0089"
"14.9200","0.1235","-0.0092"
"14.9400","0.1236","-0.0093"
"14.9600","0.1238","-0.0089"
"14.9800","0.1240","-0.0091"
"15.0000","0.1241","-0.0093"
"15.0200","0.1243","-0.0090"
"15.0400","0.1245","-0.0092"
"15.0600","0.1246","-0.0089"
"15.0800","0.1248","-0.0091"
"15.1000","0.1250","-0.0089"
"15.1200","0.1251","-0.0086"
"15.1400","0.1253","-0.0089"
"15.1600","0.1255","-0.0091"
"15.1800","0.1257","-0.0092"
"15.2000","0.1258","-0.0091"
"15.2200","0.1260","-0.0094"
"15.2400","0.1262","-0.0090"
"15.2600","0.1264","-0.0090"
"15.2800","0.1265","-0.0089"
"15.3000","0.1267","-0.0085"
"15.3200","0.1269","-0.0090"
"15.3400","0.1271","-0.0089"
"15.3600","0.1273","-0.0088"
"15.3800","0.1274","-0.0097"
"15.4000","0.1276","-0.0090"
"15.4200","0.1278","-0.0092"
"15.4400","0.1279","-0.0093"
"15.4600","0.1281","-0.0084"
"15.4800","0.1283","-0.0085"
