Time,Displacement,Force
"2.7400","0.0446","-0.0063"
"2.7600","0.0449","-0.0053"
"2.7800","0.0453","-0.0069"
"2.8000","0.0456","-0.0064"
"2.8200","0.0459","-0.0056"
"2.8400","0.0463","-0.0069"
"2.8600","0.0466","-0.0059"
"2.8800","0.0469","-0.0058"
"2.9000","0.0472","-0.0069"
"2.9200","0.0476","-0.0059"
"2.9400","0.0479","-0.0063"
"2.9600","0.0482","-0.0066"
"2.9800","0.0486","-0.0057"
"3.0000","0.0489","-0.0066"
"3.0200","0.0492","-0.0063"
"3.0400","0.0496","-0.0058"
"3.0600","0.0499","-0.0068"
"3.0800","0.0502","-0.0059"
"3.1000","0.0505","-0.0056"
"3.1200","0.0508","-0.0067"
"3.1400","0.0512","-0.0061"
"3.1600","0.0515","-0.0060"
"3.1800","0.0518","-0.0068"
"3.2000","0.0521","-0.0063"
"3.2200","0.0524","-0.0064"
"3.2400","0.0527","-0.0064"
"3.2600","0.0531","-0.0058"
"3.2800","0.0534","-0.0062"
"3.3000","0.0537","-0.0057"
"3.3200","0.0540","-0.0062"
"3.3400","0.0544","-0.0065"
"3.3600","0.0547","-0.0059"
"3.3800","0.0550","-0.0063"
"3.4000","0.0554","-0.0066"
"3.4200","0.0557","-0.0061"
"3.4400","0.0560","-0.0061"
"3.4600","0.0564","-0.0062"
"3.4800","0.0567","-0.0059"
"3.5000","0.0570","-0.0064"
"3.5200","0.0574","-0.0061"
"3.5400","0.0577","-0.0063"
"3.5600","0.0580","-0.0060"
"3.5800","0.0584","-0.0059"
"3.6000","0.0587","-0.0061"
"3.6200","0.0590","-0.0059"
"3.6400","0.0593","-0.0060"
"3.6600","0.0597","-0.0061"
"3.6800","0.0600","-0.0061"
"3.7000","0.0603","-0.0058"
"3.7200","0.0607","-0.0065"
"3.7400","0.0610","-0.0060"
"3.7600","0.0613","-0.0057"
"3.7800","0.0617","-0.0059"
"3.8000","0.0620","-0.0059"
"3.8200","0.0624","-0.0061"
"3.8400","0.0627","-0.0063"
"3.8600","0.0630","-0.0062"
"3.8800","0.0634","-0.0062"
"3.9000","0.0637","-0.0061"
"3.9200","0.0641","-0.0057"
"3.9400","0.0644","-0.0062"
"3.9600","0.0647","-0.0059"
"3.9800","0.0650","-0.0059"
"4.0000","0.0654","-0.0064"
"4.0200","0.0657","-0.0062"
"4.0400","0.0660","-0.0058"
"4.0600","0.0664","-0.0061"
"4.0800","0.0667","-0.0057"
"4.1000","0.0671","-0.0056"
"4.1200","0.0674","-0.0061"
"4.1400","0.0678","-0.0058"
"4.1600","0.0681","-0.0062"
"4.1800","0.0685","-0.0063"
"4.2000","0.0688","-0.0060"
"4.2200","0.0691","-0.0061"
"4.2400","0.0695","-0.0055"
"4.2600","0.0698","-0.0054"
"4.2800","0.0701","-0.0058"
"4.3000","0.0705","-0.0055"
"4.3200","0.0708","-0.0057"
"4.3400","0.0712","-0.0064"
"4.3600","0.0715","-0.0064"
"4.3800","0.0718","-0.0064"
"4.4000","0.0722","-0.0060"
"4.4200","0.0725","-0.0060"
"4.4400","0.0729","-0.0055"
"4.4600","0.0732","-0.0052"
"4.4800","0.0736","-0.0056"
"4.5000","0.0739","-0.0058"
"4.5200","0.0742","-0.0058"
"4.5400","0.0746","-0.0061"
"4.5600","0.0749","-0.0062"
"4.5800","0.0752","-0.0058"
"4.6000","0.0756","-0.0058"
"4.6200","0.0759","-0.0058"
"4.6400","0.0762","-0.0061"
"4.6600","0.0766","-0.0055"
"4.6800","0.0769","-0.0059"
"4.7000","0.0772","-0.0062"
"4.7200","0.0776","-0.0058"
"4.7400","0.0779","-0.0060"
"4.7600","0.0783","-0.0057"
"4.7800","0.0786","-0.0056"
"4.8000","0.0789","-0.0059"
"4.8200","0.0792","-0.0056"
"4.8400","0.0795","-0.0061"
"4.8600","0.0799","-0.0060"
"4.8800","0.0802","-0.0051"
"4.9000","0.0805","-0.0059"
"4.9200","0.0808","-0.0056"
"4.9400","0.0811","-0.0057"
"4.9600","0.0814","-0.0062"
"4.9800","0.0817","-0.0054"
"5.0000","0.0821","-0.0057"
"5.0200","0.0824","-0.0056"
"5.0400","0.0827","-0.0050"
"5.0600","0.0830","-0.0054"
"5.0800","0.0834","-0.0058"
"5.1000","0.0837","-0.0059"
"5.1200","0.0841","-0.0060"
"5.1400","0.0844","-0.0060"
"5.1600","0.0847","-0.0059"
"5.1800","0.0851","-0.0054"
"5.2000","0.0854","-0.0053"
"5.2200","0.0857","-0.0058"
"5.2400","0.0861","-0.0054"
"5.2600","0.0864","-0.0058"
"5.2800","0.0867","-0.0059"
"5.3000","0.0871","-0.0056"
"5.3200","0.0874","-0.0057"
"5.3400","0.0877","-0.0053"
"5.3600","0.0881","-0.0053"
"5.3800","0.0884","-0.0057"
"5.4000","0.0887","-0.0054"
"5.4200","0.0891","-0.0055"
"5.4400","0.0894","-0.0059"
"5.4600","0.0898","-0.0058"
"5.4800","0.0901","-0.0059"
"5.5000","0.0904","-0.0059"
"5.5200","0.0907","-0.0055"
"5.5400","0.0911","-0.0055"
"5.5600","0.0914","-0.0053"
"5.5800","0.0917","-0.0056"
"5.6000","0.0921","-0.0059"
"5.6200","0.0924","-0.0050"
"5.6400","0.0927","-0.0054"
"5.6600","0.0931","-0.0057"
"5.6800","0.0935","-0.0048"
"5.7000","0.0938","-0.0057"
"5.7200","0.0941","-0.0062"
"5.7400","0.0945","-0.0058"
"5.7600","0.0948","-0.0056"
"5.7800","0.0952","-0.0057"
"5.8000","0.0955","-0.0056"
"5.8200","0.0958","-0.0050"
"5.8400","0.0962","-0.0055"
"5.8600","0.0965","-0.0055"
"5.8800","0.0969","-0.0055"
"5.9000","0.0972","-0.0056"
"5.9200","0.0976","-0.0056"
"5.9400","0.0979","-0.0057"
"5.9600","0.0983","-0.0056"
"5.9800","0.0986","-0.0052"
"6.0000","0.0989","-0.0058"
"6.0200","0.0992","-0.0051"
"6.0400","0.0996","-0.0054"
"6.0600","0.0999","-0.0060"
"6.0800","0.1003","-0.0052"
"6.1000","0.1006","-0.0058"
"6.1200","0.1009","-0.0056"
"6.1400","0.1013","-0.0053"
"6.1600","0.1016","-0.0057"
"6.1800","0.1019","-0.0052"
"6.2000","0.1022","-0.0054"
"6.2200","0.1026","-0.0054"
"6.2400","0.1029","-0.0053"
"6.2600","0.1033","-0.0058"
"6.2800","0.1036","-0.0056"
"6.3000","0.1039","-0.0051"
"6.3200","0.1043","-0.0054"
"6.3400","0.1046","-0.0049"
"6.3600","0.1049","-0.0052"
"6.3800","0.1052","-0.0052"
"6.4000","0.1055","-0.0056"
"6.4200","0.1059","-0.0056"
"6.4400","0.1062","-0.0055"
"6.4600","0.1065","-0.0057"
"6.4800","0.1069","-0.0054"
"6.5000","0.1072","-0.0052"
"6.5200","0.1075","-0.0052"
"6.5400","0.1078","-0.0050"
"6.5600","0.1082","-0.0050"
"6.5800","0.1085","-0.0052"
"6.6000","0.1088","-0.0055"
"6.6200","0.1091","-0.0059"
"6.6400","0.1095","-0.0058"
"6.6600","0.1098","-0.0058"
"6.6800","0.1101","-0.0053"
"6.7000","0.1104","-0.0051"
"6.7200","0.1107","-0.0050"
"6.7400","0.1111","-0.0049"
"6.7600","0.1114","-0.0055"
"6.7800","0.1117","-0.0052"
"6.8000","0.1121","-0.0055"
"6.8200","0.1124","-0.0056"
"6.8400","0.1127","-0.0049"
"6.8600","0.1130","-0.0055"
"6.8800","0.1134","-0.0051"
"6.9000","0.1137","-0.0048"
"6.9200","0.1140","-0.0059"
"6.9400","0.1144","-0.0053"
"6.9600","0.1147","-0.0052"
"6.9800","0.1150","-0.0059"
"7.0000","0.1154","-0.0050"
"7.0200","0.1157","-0.0050"
"7.0400","0.1160","-0.0051"
"7.0600","0.1164","-0.0042"
"7.0800","0.1167","-0.0052"
"7.1000","0.1171","-0.0060"
"7.1200","0.1174","-0.0055"
"7.1400","0.1177","-0.0056"
"7.1600","0.1181","-0.0055"
"7.1800","0.1184","-0.0049"
"7.2000","0.1187","-0.0048"
"7.2200","0.1190","-0.0050"
"7.2400","0.1194","-0.0050"
"7.2600","0.1197","-0.0052"
"7.2800","0.1200","-0.0057"
"7.3000","0.1204","-0.0051"
"7.3200","0.1207","-0.0051"
"7.3400","0.1211","-0.0052"
"7.3600","0.1215","-0.0047"
"7.3800","0.1218","-0.0053"
"7.4000","0.1222","-0.0050"
"7.4200","0.1225","-0.0055"
"7.4400","0.1229","-0.0053"
"7.4600","0.1232","-0.0047"
"7.4800","0.1236","-0.0049"
"7.5000","0.1239","-0.0049"
"7.5200","0.1242","-0.0050"
"7.5400","0.1246","-0.0051"
"7.5600","0.1249","-0.0052"
"7.5800","0.1253","-0.0053"
"7.6000","0.1256","-0.0052"
"7.6200","0.1259","-0.0049"
"7.6400","0.1263","-0.0050"
"7.6600","0.1266","-0.0049"
"7.6800","0.1269","-0.0050"
"7.7000","0.1272","-0.0052"
"7.7200","0.1276","-0.0053"
"7.7400","0.1279","-0.0051"
"7.7600","0.1283","-0.0053"
"7.7800","0.1286","-0.0053"
"7.8000","0.1289","-0.0045"
"7.8200","0.1293","-0.0054"
"7.8400","0.1296","-0.0051"
"7.8600","0.1299","-0.0046"
"7.8800","0.1303","-0.0053"
"7.9000","0.1306","-0.0053"
"7.9200","0.1310","-0.0049"
"7.9400","0.1313","-0.0054"
"7.9600","0.1316","-0.0055"
"7.9800","0.1319","-0.0052"
"8.0000","0.1323","-0.0050"
"8.0200","0.1326","-0.0048"
"8.0400","0.1329","-0.0051"
"8.0600","0.1332","-0.0052"
"8.0800","0.1336","-0.0048"
"8.1000","0.1339","-0.0049"
"8.1200","0.1342","-0.0053"
"8.1400","0.1346","-0.0048"
"8.1600","0.1349","-0.0053"
"8.1800","0.1352","-0.0055"
"8.2000","0.1356","-0.0050"
"8.2200","0.1359","-0.0051"
"8.2400","0.1362","-0.0051"
"8.2600","0.1365","-0.0047"
"8.2800","0.1369","-0.0048"
"8.3000","0.1372","-0.0049"
"8.3200","0.1375","-0.0048"
"8.3400","0.1379","-0.0051"
"8.3600","0.1382","-0.0052"
"8.3800","0.1385","-0.0054"
"8.4000","0.1389","-0.0051"
"8.4200","0.1392","-0.0047"
"8.4400","0.1395","-0.0049"
"8.4600","0.1398","-0.0043"
"8.4800","0.1401","-0.0049"
"8.5000","0.1405","-0.0051"
"8.5200","0.1408","-0.0050"
"8.5400","0.1411","-0.0054"
"8.5600","0.1414","-0.0049"
"8.5800","0.1417","-0.0049"
"8.6000","0.1421","-0.0048"
"8.6200","0.1424","-0.0045"
"8.6400","0.1427","-0.0047"
"8.6600","0.1431","-0.0048"
"8.6800","0.1434","-0.0047"
"8.7000","0.1438","-0.0053"
"8.7200","0.1441","-0.0050"
"8.7400","0.1444","-0.0049"
"8.7600","0.1448","-0.0049"
"8.7800","0.1451","-0.0048"
"8.8000","0.1454","-0.0047"
"8.8200","0.1457","-0.0046"
"8.8400","0.1461","-0.0047"
"8.8600","0.1464","-0.0050"
"8.8800","0.1468","-0.0050"
"8.9000","0.1471","-0.0049"
"8.9200","0.1474","-0.0052"
"8.9400","0.1478","-0.0047"
"8.9600","0.1481","-0.0047"
"8.9800","0.1485","-0.0048"
"9.0000","0.1488","-0.0044"
"9.0200","0.1492","-0.0050"
"9.0400","0.1495","-0.0048"
"9.0600","0.1499","-0.0048"
"9.0800","0.1502","-0.0053"
"9.1000","0.1506","-0.0050"
"9.1200","0.1509","-0.0050"
"9.1400","0.1513","-0.0053"
"9.1600","0.1516","-0.0046"
"9.1800","0.1519","-0.0045"
"9.2000","0.1522","-0.0046"
"9.2200","0.1526","-0.0044"
"9.2400","0.1529","-0.0049"
"9.2600","0.1532","-0.0049"
"9.2800","0.1536","-0.0045"
"9.3000","0.1539","-0.0049"
"9.3200","0.1543","-0.0050"
"9.3400","0.1546","-0.0045"
"9.3600","0.1550","-0.0047"
"9.3800","0.1553","-0.0048"
"9.4000","0.1556","-0.0044"
"9.4200","0.1559","-0.0047"
"9.4400","0.1563","-0.0050"
"9.4600","0.1566","-0.0045"
"9.4800","0.1569","-0.0048"
"9.5000","0.1573","-0.0054"
"9.5200","0.1576","-0.0045"
"9.5400","0.1580","-0.0047"
"9.5600","0.1583","-0.0049"
"9.5800","0.1586","-0.0042"
"9.6000","0.1589","-0.0044"
"9.6200","0.1593","-0.0048"
"9.6400","0.1596","-0.0046"
"9.6600","0.1599","-0.0052"
"9.6800","0.1602","-0.0047"
"9.7000","0.1605","-0.0043"
"9.7200","0.1609","-0.0044"
"9.7400","0.1612","-0.0043"
"9.7600","0.1615","-0.0046"
"9.7800","0.1619","-0.0049"
"9.8000","0.1622","-0.0049"
"9.8200","0.1625","-0.0047"
"9.8400","0.1628","-0.0044"
"9.8600","0.1632","-0.0047"
"9.8800","0.1635","-0.0041"
"9.9000","0.1638","-0.0046"
"9.9200","0.1642","-0.0051"
"9.9400","0.1645","-0.0050"
"9.9600","0.1648","-0.0052"
"9.9800","0.1651","-0.0047"
"10.0000","0.1654","-0.0044"
"10.0200","0.1658","-0.0044"
"10.0400","0.1661","-0.0043"
"10.0600","0.1664","-0.0046"
"10.0800","0.1667","-0.0047"
"10.1000","0.1671","-0.0046"
"10.1200","0.1674","-0.0053"
"10.1400","0.1677","-0.0048"
"10.1600","0.1681","-0.0042"
"10.1800","0.1684","-0.0048"
"10.2000","0.1687","-0.0039"
"10.2200","0.1691","-0.0042"
"10.2400","0.1694","-0.0049"
"10.2600","0.1698","-0.0043"
"10.2800","0.1701","-0.0049"
"10.3000","0.1704","-0.0052"
"10.3200","0.1708","-0.0040"
"10.3400","0.1711","-0.0046"
"10.3600","0.1714","-0.0047"
"10.3800","0.1718","-0.0037"
"10.4000","0.1721","-0.0048"
"10.4200","0.1724","-0.0045"
"10.4400","0.1727","-0.0042"
"10.4600","0.1731","-0.0053"
"10.4800","0.1734","-0.0043"
"10.5000","0.1737","-0.0042"
"10.5200","0.1740","-0.0048"
"10.5400","0.1744","-0.0039"
"10.5600","0.1747","-0.0045"
"10.5800","0.1751","-0.0050"
"10.6000","0.1754","-0.0041"
"10.6200","0.1758","-0.0045"
"10.6400","0.1761","-0.0045"
"10.6600","0.1765","-0.0045"
"10.6800","0.1768","-0.0046"
"10.7000","0.1772","-0.0046"
"10.7200","0.1775","-0.0044"
"10.7400","0.1779","-0.0043"
"10.7600","0.1782","-0.0041"
"10.7800","0.1785","-0.0045"
"10.8000","0.1789","-0.0043"
"10.8200","0.1792","-0.0044"
"10.8400","0.1796","-0.0046"
"10.8600","0.1799","-0.0046"
"10.8800","0.1802","-0.0045"
"10.9000","0.1806","-0.0046"
"10.9200","0.1809","-0.0046"
"10.9400","0.1812","-0.0041"
"10.9600","0.1816","-0.0041"
"10.9800","0.1819","-0.0042"
"11.0000","0.1822","-0.0043"
"11.0200","0.1826","-0.0046"
"11.0400","0.1829","-0.0045"
"11.0600","0.1832","-0.0047"
"11.0800","0.1836","-0.0045"
"11.1000","0.1839","-0.0041"
"11.1200","0.1842","-0.0043"
"11.1400","0.1846","-0.0047"
"11.1600","0.1849","-0.0042"
"11.1800","0.1852","-0.0046"
"11.2000","0.1856","-0.0046"
"11.2200","0.1859","-0.0040"
"11.2400","0.1862","-0.0045"
"11.2600","0.1866","-0.0043"
"11.2800","0.1869","-0.0043"
"11.3000","0.1872","-0.0046"
"11.3200","0.1875","-0.0041"
"11.3400","0.1879","-0.0041"
"11.3600","0.1882","-0.0043"
"11.3800","0.1885","-0.0044"
"11.4000","0.1888","-0.0044"
"11.4200","0.1892","-0.0041"
"11.4400","0.1895","-0.0041"
"11.4600","0.1898","-0.0042"
"11.4800","0.1901","-0.0041"
"11.5000","0.1905","-0.0043"
"11.5200","0.1908","-0.0046"
"11.5400","0.1911","-0.0044"
"11.5600","0.1914","-0.0045"
"11.5800","0.1917","-0.0040"
"11.6000","0.1921","-0.0042"
"11.6200","0.1924","-0.0042"
"11.6400","0.1927","-0.0036"
"11.6600","0.1931","-0.0046"
"11.6800","0.1934","-0.0046"
"11.7000","0.1937","-0.0039"
"11.7200","0.1941","-0.0046"
"11.7400","0.1944","-0.0042"
"11.7600","0.1948","-0.0038"
"11.7800","0.1951","-0.0047"
"11.8000","0.1954","-0.0041"
"11.8200","0.1958","-0.0041"
"11.8400","0.1961","-0.0046"
"11.8600","0.1964","-0.0038"
"11.8800","0.1968","-0.0040"
"11.9000","0.1971","-0.0049"
"11.9200","0.1974","-0.0040"
"11.9400","0.1978","-0.0045"
"11.9600","0.1981","-0.0051"
"11.9800","0.1984","-0.0037"
"12.0000","0.1988","-0.0043"
"12.0200","0.1991","-0.0042"
"12.0400","0.1995","-0.0035"
"12.0600","0.1998","-0.0045"
"12.0800","0.2002","-0.0045"
"12.1000","0.2005","-0.0043"
"12.1200","0.2009","-0.0048"
"12.1400","0.2012","-0.0041"
"12.1600","0.2015","-0.0037"
"12.1800","0.2018","-0.0043"
"12.2000","0.2022","-0.0035"
"12.2200","0.2025","-0.0047"
"12.2400","0.2029","-0.0045"
"12.2600","0.2033","-0.0037"
"12.2800","0.2036","-0.0042"
"12.3000","0.2040","-0.0038"
"12.3200","0.2043","-0.0036"
"12.3400","0.2047","-0.0045"
"12.3600","0.2050","-0.0040"
"12.3800","0.2053","-0.0042"
"12.4000","0.2057","-0.0046"
"12.4200","0.2060","-0.0037"
"12.4400","0.2063","-0.0041"
"12.4600","0.2066","-0.0043"
"12.4800","0.2070","-0.0036"
"12.5000","0.2073","-0.0042"
"12.5200","0.2076","-0.0042"
"12.5400","0.2080","-0.0040"
"12.5600","0.2083","-0.0043"
"12.5800","0.2086","-0.0041"
"12.6000","0.2090","-0.0039"
"12.6200","0.2093","-0.0038"
"12.6400","0.2096","-0.0039"
"12.6600","0.2100","-0.0037"
"12.6800","0.2103","-0.0043"
"12.7000","0.2106","-0.0040"
"12.7200","0.2110","-0.0039"
"12.7400","0.2113","-0.0041"
"12.7600","0.2116","-0.0042"
"12.7800","0.2120","-0.0034"
"12.8000","0.2123","-0.0039"
"12.8200","0.2126","-0.0038"
"12.8400","0.2129","-0.0037"
"12.8600","0.2132","-0.0042"
"12.8800","0.2136","-0.0041"
"12.9000","0.2139","-0.0041"
"12.9200","0.2142","-0.0043"
"12.9400","0.2145","-0.0040"
"12.9600","0.2149","-0.0037"
"12.9800","0.2152","-0.0044"
"13.0000","0.2155","-0.0037"
"13.0200","0.2159","-0.0038"
"13.0400","0.2162","-0.0041"
"13.0600","0.2165","-0.0039"
"13.0800","0.2168","-0.0039"
"13.1000","0.2171","-0.0042"
"13.1200","0.2174","-0.0039"
"13.1400","0.2177","-0.0038"
"13.1600","0.2180","-0.0039"
"13.1800","0.2184","-0.0036"
"13.2000","0.2187","-0.0041"
"13.2200","0.2190","-0.0041"
"13.2400","0.2194","-0.0042"
"13.2600","0.2197","-0.0041"
"13.2800","0.2200","-0.0040"
"13.3000","0.2203","-0.0040"
"13.3200","0.2207","-0.0035"
"13.3400","0.2210","-0.0036"
"13.3600","0.2214","-0.0040"
"13.3800","0.2217","-0.0036"
"13.4000","0.2220","-0.0040"
"13.4200","0.2223","-0.0047"
"13.4400","0.2227","-0.0037"
"13.4600","0.2230","-0.0042"
"13.4800","0.2234","-0.0038"
"13.5000","0.2237","-0.0030"
"13.5200","0.2241","-0.0040"
"13.5400","0.2244","-0.0039"
"13.5600","0.2247","-0.0035"
"13.5800","0.2251","-0.0046"
"13.6000","0.2254","-0.0038"
"13.6200","0.2257","-0.0035"
"13.6400","0.2261","-0.0044"
"13.6600","0.2264","-0.0033"
"13.6800","0.2267","-0.0035"
"13.7000","0.2271","-0.0045"
"13.7200","0.2274","-0.0034"
"13.7400","0.2277","-0.0040"
"13.7600","0.2280","-0.0042"
"13.7800","0.2284","-0.0034"
"13.8000","0.2287","-0.0038"
"13.8200","0.2291","-0.0039"
"13.8400","0.2294","-0.0032"
"13.8600","0.2298","-0.0043"
"13.8800","0.2301","-0.0041"
"13.9000","0.2305","-0.0032"
"13.9200","0.2308","-0.0047"
"13.9400","0.2312","-0.0039"
"13.9600","0.2315","-0.0032"
"13.9800","0.2318","-0.0041"
"14.0000","0.2322","-0.0037"
"14.0200","0.2325","-0.0034"
"14.0400","0.2329","-0.0041"
"14.0600","0.2332","-0.0038"
"14.0800","0.2336","-0.0038"
"14.1000","0.2339","-0.0038"
"14.1200","0.2343","-0.0033"
"14.1400","0.2346","-0.0039"
"14.1600","0.2349","-0.0039"
"14.1800","0.2353","-0.0036"
"14.2000","0.2356","-0.0040"
"14.2200","0.2359","-0.0041"
"14.2400","0.2363","-0.0036"
"14.2600","0.2366","-0.0038"
"14.2800","0.2369","-0.0039"
"14.3000","0.2373","-0.0037"
"14.3200","0.2376","-0.0035"
"14.3400","0.2380","-0.0038"
"14.3600","0.2383","-0.0039"
"14.3800","0.2387","-0.0037"
"14.4000","0.2390","-0.0039"
"14.4200","0.2393","-0.0036"
"14.4400","0.2397","-0.0037"
"14.4600","0.2400","-0.0042"
"14.4800","0.2403","-0.0034"
"14.5000","0.2406","-0.0035"
"14.5200","0.2409","-0.0044"
"14.5400","0.2413","-0.0028"
"14.5600","0.2416","-0.0043"
"14.5800","0.2419","-0.0042"
"14.6000","0.2422","-0.0027"
"14.6200","0.2426","-0.0039"
"14.6400","0.2429","-0.0038"
"14.6600","0.2432","-0.0031"
"14.6800","0.2436","-0.0043"
"14.7000","0.2439","-0.0041"
"14.7200","0.2442","-0.0032"
"14.7400","0.2446","-0.0041"
"14.7600","0.2449","-0.0035"
"14.7800","0.2452","-0.0031"
"14.8000","0.2456","-0.0041"
"14.8200","0.2459","-0.0034"
"14.8400","0.2462","-0.0035"
"14.8600","0.2465","-0.0038"
"14.8800","0.2469","-0.0033"
"14.9000","0.2472","-0.0036"
"14.9200","0.2475","-0.0042"
"14.9400","0.2478","-0.0036"
"14.9600","0.2481","-0.0040"
"14.9800","0.2485","-0.0039"
"15.0000","0.2488","-0.0036"
"15.0200","0.2491","-0.0037"
"15.0400","0.2494","-0.0037"
"15.0600","0.2497","-0.0034"
"15.0800","0.2501","-0.0034"
"15.1000","0.2504","-0.0034"
"15.1200","0.2507","-0.0032"
"15.1400","0.2511","-0.0032"
"15.1600","0.2514","-0.0036"
"15.1800","0.2518","-0.0038"
"15.2000","0.2521","-0.0041"
"15.2200","0.2524","-0.0041"
"15.2400","0.2527","-0.0037"
"15.2600","0.2531","-0.0033"
"15.2800","0.2534","-0.0034"
"15.3000","0.2538","-0.0033"
"15.3200","0.2541","-0.0036"
"15.3400","0.2544","-0.0037"
"15.3600","0.2548","-0.0039"
"15.3800","0.2551","-0.0038"
"15.4000","0.2554","-0.0033"
"15.4200","0.2558","-0.0032"
"15.4400","0.2561","-0.0036"
"15.4600","0.2564","-0.0034"
"15.4800","0.2568","-0.0033"
